Prompt,Reference Caption,Assessment Point,Category,Subcategory,id
"Apply vertical shear matrix \( S = \begin{bmatrix} 1 & 0 \\ 1.5 & 1 \end{bmatrix} \)
        to rectangle with vertices at (0,0), (3,0), (3,2), (0,2).","Transformed vertices at (0,0), (3,4.5), (3,6.5), (0,2).
Vertical distortion proportional to shear factor.","['Correct transformed coordinates for all vertices', 'Proportional vertical displacement relative to x-coordinate', 'Preservation of vertical parallelism', 'Consistent application of shear factor 1.5', ""Visual maintenance of rectangle's base alignment"", 'Clear depiction of vertical distortion pattern']",Symbolic Mathematical,Vector Matrix Visualization,53
"Reflect vector \( \mathbf{p} = (4.2, -2.3) \) over the line \( y = 0.5x \).","Mirrored coordinates \( (1.06, 3.44) \).
Original vector, reflection line, and mirrored vector shown with correct angles.","['Accurate mirrored coordinates (1.06, 3.44)', 'Clear depiction of reflection line y=0.5x', 'Equal angles between original/mirrored vectors and reflection line', ""Perpendicular relationship between vectors and reflection line's normal"", 'Consistent vector magnitudes pre/post-reflection', 'Visual symmetry between original and reflected vectors']",Symbolic Mathematical,Vector Matrix Visualization,54
"Scale triangle with vertices at (1,1), (4,1), (2,3) by \( (0.6, 1.8) \), then rotate \( 30^\circ \).","Scaled coordinates (0.6,1.8), (2.4,1.8), (1.2,5.4).
Final rotated positions with preserved proportions.","['Correct scaled coordinates before rotation', 'Accurate 30° rotation about specified origin (implied (0,0) unless stated)', 'Preservation of triangular proportions post-transformation', 'Clear visual distinction between scaling and rotation effects', 'Consistent application of non-uniform scaling factors', 'Maintenance of angle measures and side ratios during rotation']",Symbolic Mathematical,Vector Matrix Visualization,55
Visualize the effect of matrix \( M = \begin{bmatrix} 2.1 & -0.7 \\ 1.3 & 0.5 \end{bmatrix} \) on standard basis vectors.,"Transformed î at (2.1,1.3) and ĵ at (-0.7,0.5).
Grid lines show combined linear transformation.","['Correct coordinates for transformed î (2.1,1.3)', 'Correct coordinates for transformed ĵ (-0.7,0.5)', 'Grid deformation showing combined transformation effects', 'Preservation of vector direction relationships', 'Clear labeling of original vs transformed basis vectors']",Symbolic Mathematical,Vector Matrix Visualization,56
"Show the parallelogram formed by vectors \( \mathbf{u} = (2.5, 1.2) \) and \( \mathbf{w} = (-1.3, 3.4) \),
        including area calculation.","Parallelogram with area \( |(2.5)(3.4) - (-1.3)(1.2)| = 10.06 \).
Diagonal crosshatching for area emphasis.","['Accurate parallelogram shape with vertices at (0,0), (2.5,1.2), (1.2,4.6), (-1.3,3.4)', 'Visual emphasis on area calculation (crosshatching/boundary)', 'Correct vector origins and terminal points', 'Clear separation between vectors and parallelogram edges', 'Numerical area value displayed near figure']",Symbolic Mathematical,Vector Matrix Visualization,57
"Apply horizontal scaling \( (2.5, 1) \) followed by vertical reflection to trapezoid
        at (0,0), (2,0), (3,2), (1,2).","Scaled x-coordinates doubled, final y-values inverted.
Result at (0,0), (5,0), (7.5,-2), (2.5,-2).","['Correct application order: scaling before reflection', 'Accurate x-axis scaling (2.5× original x-values)', 'Proper y-axis inversion (negative y-values)', 'Final coordinates matching (0,0), (5,0), (7.5,-2), (2.5,-2)', 'Preservation of trapezoid properties after transformations']",Symbolic Mathematical,Vector Matrix Visualization,58
"Illustrate linear combination \( 2.1\mathbf{v} - 1.3\mathbf{w} \)
        where \( \mathbf{v} = (1.7, -0.5) \), \( \mathbf{w} = (2.4, 1.1) \).","Scaled vectors \( (3.57, -1.05) \) and \( (-3.12, -1.43) \),
        resultant vector \( (0.45, -2.48) \).","['Accurate scaling of v (2.1×) and w (-1.3×)', 'Correct vector subtraction visualization', 'Resultant vector position matching (0.45,-2.48)', 'Clear differentiation between original/scaled vectors', 'Graphical representation of vector operations (head-to-tail method)']",Symbolic Mathematical,Vector Matrix Visualization,59
"Perform affine transformation: Translate circle (center at (1.5,2), radius 1)
        by \( (-2.7, 1.3) \), then apply shear \( \begin{bmatrix} 1 & 0.9 \\ 0 & 1 \end{bmatrix} \).","New center at (-1.2,3.3).
Ellipse shape from shear with major axis tilted at ~42°.","['Correct translated center (-1.2,3.3)', 'Circle transformed to ellipse with maintained area', '~42° tilt angle of major axis', 'Proper shear deformation pattern', 'No discontinuities or self-intersections in shape', 'Preservation of topological properties during transformations']",Symbolic Mathematical,Vector Matrix Visualization,60
"Reflect vector \( \mathbf{v} = (2.5, -1.3) \) over the line \( y = 3x \). Show original vector, reflection line, and resultant vector.","Reflected vector at \( (-2.78, 0.46) \). Line \( y=3x \) at ~71.6° angle.
Both vectors symmetric relative to the line.","['Accurate position of original vector (2.5, -1.3)', 'Correct 71.6° angle of reflection line y=3x', 'Precise reflected vector coordinates (-2.78, 0.46)', 'Clear symmetry between original/reflected vectors across line', 'Distinct visual differentiation between elements (colors/arrows)']",Symbolic Mathematical,Vector Matrix Visualization,61
"Apply scaling \( (0.8, 1.5) \) followed by horizontal shear 
        \( \begin{bmatrix} 1 & 1.2 \ 0 & 1 \end{bmatrix} \) 
        to a triangle with vertices at \( (0,0) \), \( (3,0) \), \( (1.5, 2) \).","Transformed vertices at \( (0,0) \), \( (2.4,0) \), \( (4.8, 3) \).
Triangle stretched vertically and skewed horizontally.","['Correct application order: scaling first then shear', 'Accurate final vertex positions (0,0), (2.4,0), (4.8,3)', 'Visible vertical stretching (y-axis expansion)', 'Clear horizontal skew/shear effect', 'Preservation of transformation hierarchy in visual output']",Symbolic Mathematical,Vector Matrix Visualization,62
"Visualize the effect of matrix \( M = \begin{bmatrix} 1.5 & 0 \ 0 & 2.3 \end{bmatrix} \)
        on a rectangle spanning \( (0,0) \) to \( (2,1) \).","Transformed rectangle vertices at \( (0,0) \), \( (3,0) \), \( (3,2.3) \), \( (0,2.3) \).
Area increased by factor 3.45 (original=2 → new=6.9).","['Correct x-axis scaling (1.5×) and y-axis scaling (2.3×)', 'Accurate transformed vertices coordinates', 'Visual representation of area expansion', 'Grid lines maintaining axis alignment', 'Clear proportional relationship between original/scaled shapes']",Symbolic Mathematical,Vector Matrix Visualization,63
"Show vectors \( \mathbf{a} = (3.2, -1.5) \) and \( \mathbf{b} = (1.7, 4.1) \) 
        with their cross product magnitude represented as parallelogram area.","Parallelogram area = \( 15.67 \). 
Vectors shown with correct angular relationship and base/height proportions.","['Accurate vector directions and magnitudes', 'Correct parallelogram formation from vectors', 'Visual emphasis on area calculation', 'Proper angular relationship between vectors', 'Clear labeling of base/height proportions']",Symbolic Mathematical,Vector Matrix Visualization,64
"Illustrate how matrix \( M = \begin{bmatrix} 3 & 0 \ 0 & 1.5 \end{bmatrix} \) 
        stretches standard basis vectors.","\( \hat{\imath} \) stretched to \( (3,0) \), \( \hat{\jmath} \) to \( (0,1.5) \).
Grid lines remain axis-aligned but scaled non-uniformly.","['Clear stretching of î (3×) and ĵ (1.5×)', 'Maintained axis alignment of grid lines', 'Visible non-uniform scaling pattern', 'Distinct original vs transformed basis vectors', 'Preserved orthogonality of coordinate system']",Symbolic Mathematical,Vector Matrix Visualization,65
"Show \( \mathbf{v_1} = (4.2, -2.7) - \mathbf{v_2} = (1.8, 3.3) \) using the triangle method.","Resultant vector \( (2.4, -6.0) \).
Tail of \( \mathbf{v_1} - \mathbf{v_2} \) placed at head of \( \mathbf{v_2} \).","['Correct placement of resultant vector tail at head of v₂', 'Accurate magnitude/direction of resultant vector (2.4, -6.0)', 'Clear visualization of triangle method with reversed v₂ direction', 'Proper labeling of original vectors and resultant vector', 'Consistent coordinate system scaling for precise vector representation']",Symbolic Mathematical,Vector Matrix Visualization,66
"Translate square \( (0,0)-(1,1) \) by \( (1.5, -2.2) \), then rotate \( 60^\circ \). 
        Show final positions.","One transformed vertex ≈ \( (2.655, 0.199) \).
Square rotated about translated origin with preserved angles but shifted position.","['Accurate post-translation position before rotation', 'Correct rotation about translated center (not original origin)', 'Preservation of square angles and side lengths after transformations', 'Visible distinction between original and transformed positions', 'Precision in final vertex coordinates (≈2.655, 0.199 for one vertex)']",Symbolic Mathematical,Vector Matrix Visualization,67
"Scale a unit circle by \( (2.5, 0.7) \). Show major/minor axes.","Ellipse with horizontal axis=2.5, vertical axis=0.7.
Original circle outline visible for comparison.","['Clear elliptical shape with non-uniform scaling', 'Accurate major axis length (2.5 units horizontally)', 'Correct minor axis length (0.7 units vertically)', 'Visible original unit circle for scale comparison', 'Proper alignment of axes with coordinate system']",Symbolic Mathematical,Vector Matrix Visualization,68
"Apply \( 30^\circ \) rotation followed by scaling \( (1.8, 0.6) \) to a 2D grid.","Grid lines rotated clockwise by 30°, then stretched horizontally (1.8×) and compressed vertically (0.6×).","['Correct transformation order: rotation first, then scaling', 'Visible 30° clockwise rotation in grid lines', 'Horizontal stretching by 1.8× factor', 'Vertical compression by 0.6× factor', 'Preservation of linearity in transformed grid lines']",Symbolic Mathematical,Vector Matrix Visualization,69
"Visualize \( 1.5\mathbf{v_1} - 0.8\mathbf{v_2} \) 
        where \( \mathbf{v_1}=(2.3,4.1) \), \( \mathbf{v_2}=(-1.7,3.2) \).","Resultant vector \( (4.81, 3.59) \).
Scaled vectors shown head-to-tail with proper directional adjustments.","['Accurate scaling factors applied (1.5× and -0.8×)', 'Correct directional reversal for subtracted vector', 'Proper head-to-tail vector arrangement', 'Precision in resultant vector coordinates (4.81, 3.59)', 'Clear distinction between original and scaled vectors']",Symbolic Mathematical,Vector Matrix Visualization,70
"Visualize a 2D rotation of vector \( \mathbf{u} = (3.2, -1.8) \) by \( 60^\circ \), followed by reflection over the line \( y = -0.5x \).","Final coordinates ≈ \( (-0.74, -3.62) \).
Arrows showing rotation path and mirrored reflection line. Direction reversal in second transformation.","['Accurate angular rotation (60°) from original vector position', 'Clear visualization of reflection line y = -0.5x with correct slope', 'Direction reversal evident in post-reflection vector orientation', 'Proper coordinate transformation sequence: rotation before reflection', 'Mathematical accuracy of final coordinates within reasonable approximation']",Symbolic Mathematical,Vector Matrix Visualization,71
Show the effect of matrix \( M = \begin{bmatrix} 2.4 & -1.1 \ 0.7 & 3.2 \end{bmatrix} \) on a unit circle. Include grid lines.,"Ellipse with major/minor axes not aligned to coordinate system.
Grid distortion showing non-uniform scaling + shear.","['Unit circle transformed into ellipse with proper axis ratios', 'Grid lines demonstrate both scaling and shear components', 'Ellipse orientation reflects combined matrix effects (not axis-aligned)', 'Visual evidence of non-uniform deformation patterns', 'Consistent transformation application across entire coordinate system']",Symbolic Mathematical,Vector Matrix Visualization,72
"Illustrate vector subtraction \( \mathbf{c} = \mathbf{a} - \mathbf{b} \)
        where \( \mathbf{a} = (4.7, -2.3) \) and \( \mathbf{b} = (1.9, 5.6) \). Use triangle method.","Vectors \( \mathbf{a} \), \( -\mathbf{b} \), and resultant \( \mathbf{c} = (2.8, -7.9) \).
Arrow directions show tip-to-tail subtraction.","['Clear depiction of -b vector with correct magnitude and direction', 'Proper triangular arrangement: tail of -b at tip of a', 'Resultant vector c originating from coordinate origin', 'Numerical accuracy of components within reasonable tolerance', 'Visual distinction between original vectors and resultant vector']",Symbolic Mathematical,Vector Matrix Visualization,73
"Apply vertical shear \( \begin{bmatrix} 1 & 0 \ 2.3 & 1 \end{bmatrix} \)
        to a pentagon with vertices at (0,0), (1.5,0), (2,1.8), (0.5,2), (-0.7,1).","Vertically stretched shape with maximum y-coordinate shift at x=1.5.
Slanted left side due to shear factor 2.3.","['Proportional vertical displacement relative to x-coordinates', 'Maximum deformation at rightmost vertex (x=1.5)', 'Preserved horizontal coordinates with altered vertical positions', 'Visible left-side slant matching shear factor magnitude', 'Maintenance of polygon connectivity during transformation']",Symbolic Mathematical,Vector Matrix Visualization,74
"Display the transformation sequence: scale \( (0.8, 1.6) \) → rotate \( 25^\circ \) 
        on vector \( \mathbf{v} = (-2.1, 3.4) \).","Intermediate scaled vector \( (-1.68, 5.44) \), final rotated coordinates ≈ \( (-3.82, 3.21) \).
Path showing order-dependent results.","['Clear sequence visualization: scaling before rotation', 'Accurate intermediate scaled coordinates', 'Proper rotation about origin after scaling operation', 'Visual representation of transformation path dependency', 'Final position matching matrix multiplication order']",Symbolic Mathematical,Vector Matrix Visualization,75
Visualize eigenvalues of \( \begin{bmatrix} 4.2 & 1.7 \\ 1.7 & 3.1 \end{bmatrix} \) as stretching factors on eigenvectors.,"Orthogonal eigenvectors scaled by λ₁≈5.8 (major axis) and λ₂≈1.5 (minor axis), forming an ellipse.
Original circle transformed with principal axes aligned to eigenvectors.","['Two eigenvectors displayed as perpendicular lines', 'Eigenvectors scaled by factors matching λ₁ ≈ 5.8 and λ₂ ≈ 1.5', 'Ellipse axes precisely aligned with eigenvector directions', 'Clear visual distinction between original and transformed space']",Symbolic Mathematical,Vector Matrix Visualization,76
"Show 3D vector cross product \( \mathbf{a} \times \mathbf{b} \)
    where \( \mathbf{a} = (2.3, -0.9, 1.5) \), \( \mathbf{b} = (1.2, 3.7, -2.1) \).","Resultant vector \( (-5.16, 6.81, 9.59) \) orthogonal to both inputs.
Right-hand rule shown with thumb (a), index (b), middle (result).
3D perspective showing perpendicularity.","['Right-hand orientation clearly demonstrated', 'Resultant vector perpendicular to both input vectors', 'Numerical components (-5.16, 6.81, 9.59) visually annotated', '3D coordinate system showing orthogonal relationships']",Symbolic Mathematical,Vector Matrix Visualization,77
"Illustrate non-uniform scaling \( (1.3, 0.4) \) on a hexagon followed by horizontal flip.","Hexagon stretched 130% horizontally and compressed to 40% vertically, then mirrored.
Final shape: wide horizontally with reduced height and flipped x-coordinates.","['Vertical compression to 40% of original height', 'Mirror reflection across y-axis evident', 'X-axis proportions maintained after transformation', 'Transformation sequence order preserved (scaling before flipping)']",Symbolic Mathematical,Vector Matrix Visualization,78
"Visualize matrix determinant through area scaling:
    Apply \( \begin{bmatrix} 2.5 & -0.8 \\ 1.1 & 3 \end{bmatrix} \) to unit square.","Unit square transformed to parallelogram with vertices at (0,0), (2.5,1.1), (1.7,3.8), (-0.8,3).
Area calculation (2.5×3 - (-0.8×1.1) = 8.38) shown geometrically.","['Parallelogram formed from transformed unit square', 'Area calculation (8.38) visually emphasized', 'Original and transformed shapes shown simultaneously', ""Determinant's absolute value explicitly labeled as area factor""]",Symbolic Mathematical,Vector Matrix Visualization,79
"Show orthogonal projection of \( \mathbf{v} = (4.2, -3.1) \) onto line making \( 55^\circ \) with x-axis.","Projection vector \( (2.37\cos55°, 2.37\sin55°) ≈ (1.36, 1.94) \).
Residual vector \( (2.84, -5.04) \) perpendicular to projection line.","['Projection length ≈2.37 verified geometrically', 'Right angle between vector and projection residual', '55° angle precisely maintained in visualization', 'Vector components and projection clearly labeled']",Symbolic Mathematical,Vector Matrix Visualization,80
"Visualize subtracting vector \( \mathbf{v_2} = (1.3, 3.7) \) from \( \mathbf{v_1} = (4.5, -2.1) \) in 2D space using the triangle method.","Original vectors \( \mathbf{v_1} \), \( \mathbf{v_2} \), and resultant \( \mathbf{v} = (3.2, -5.8) \).
Arrows arranged tip-to-tail with \( \mathbf{v} \) starting at \( \mathbf{v_2} \)'s tip.","['Presence of all three vectors: v₁, v₂, and resultant v = (3.2, -5.8)', ""Tip-to-tail arrangement with v₂'s tail at v₁'s tip"", 'Resultant vector direction matching subtraction (from v₂ tip to v₁ tip)', 'Accurate magnitude ratios between vectors', 'Clear labeling of all vectors and coordinates', 'Proper angular orientation reflecting component values']",Symbolic Mathematical,Vector Matrix Visualization,81
"Show vectors \( \mathbf{a} = (2.1, -3.3, 1.5) \) and \( \mathbf{b} = (4.0, 2.7, -0.8) \) in 3D space, with their cross product \( \mathbf{a} 	imes \mathbf{b} \). Use a 2D projection.","Orthogonal vectors \( \mathbf{a} \), \( \mathbf{b} \), and \( \mathbf{a} 	imes \mathbf{b} \approx (-1.41, 7.68, 18.87) \).
Arrows follow right-hand rule.","['Correct orthogonal relationship between a, b, and a×b', 'Right-hand rule orientation visible in projection', 'Accurate relative magnitudes of cross product components', '3D perspective cues (e.g., axis markers, foreshortening)', 'Clear differentiation between original vectors and cross product', 'Proper labeling of coordinate system and vectors']",Symbolic Mathematical,Vector Matrix Visualization,82
"Apply scaling \( (1.6, -0.7) \) followed by a vertical shear \( \begin{bmatrix} 1 & 0 \ 1.3 & 1 \end{bmatrix} \) to vector \( (-2.4, 1.8) \). Show both transformations.","Scaled vector \( (-3.84, -1.26) \), then sheared to \( (-3.84, -6.25) \).
Grid distortions visible.","['Clear depiction of both transformation stages', 'Accurate scaled coordinates (-3.84, -1.26)', 'Correct final sheared coordinates (-3.84, -6.25)', 'Visible grid distortion patterns from each transformation', 'Different visual coding for original/scaled/sheared vectors', 'Preservation of transformation sequence order']",Symbolic Mathematical,Vector Matrix Visualization,83
Illustrate eigenvectors of \( M = \begin{bmatrix} 3 & 2 \ 1 & 4 \end{bmatrix} \) scaled by their eigenvalues (5 and 2).,"Eigenvectors \( (1,1) \) scaled ×5 to \( (5,5) \), and \( (-2,1) \) scaled ×2 to \( (-4,2) \).
Original and stretched vectors shown.","['Correct eigenvector directions (1,1) and (-2,1)', 'Accurate scaling factors applied (5× and 2×)', 'Parallelism between original and scaled eigenvectors', 'Labeling of eigenvalues with corresponding vectors', 'Visual emphasis on invariant direction under transformation', 'Coordinate system showing stretch magnitudes']",Symbolic Mathematical,Vector Matrix Visualization,84
"Reflect vector \( (2.7, -1.3) \) over the line \( y = -0.6x \). Show original and reflected vectors.","Reflected vector ≈ \( (2.42, -1.77) \).
Line \( y = -0.6x \), mirrored vector symmetric to original.","['Precise reflection line angle (≈-31° from x-axis)', 'Symmetrical positioning of original/reflected vectors', 'Equal perpendicular distances to reflection line', 'Accurate reflected coordinates (2.42, -1.77)', 'Visual congruence in vector lengths', 'Clear depiction of reflection line with equation label']",Symbolic Mathematical,Vector Matrix Visualization,85
Apply matrix \( \begin{bmatrix} 0.8 & -1.2 \\ 1.5 & 0.4 \end{bmatrix} \) to a unit circle. Show the resulting shape.,"Unit circle transformed into an ellipse.
Major/minor axes aligned with matrix’s singular values (≈2.3 and 1.1).","['Original unit circle clearly visible alongside transformed shape', 'Resulting shape is an ellipse (not a circle or irregular curve)', 'Ellipse axes lengths match singular values (~2.3 major, ~1.1 minor)', ""Ellipse orientation matches matrix's eigenvectors direction"", 'No discontinuities or artifacts in transformed shape']",Symbolic Mathematical,Vector Matrix Visualization,86
"Apply vertical shear \( \begin{bmatrix} 1 & 0 \\ 1.3 & 1 \end{bmatrix} \) to a rectangle with vertices at \( (0,0) \), \( (3,0) \), \( (3,2) \), \( (0,2) \).","Sheared vertices at \( (0,0) \), \( (3,3.9) \), \( (3,5.9) \), \( (0,2) \).
Parallelogram with slanted vertical sides.","['All transformed vertices positioned at mathematically correct coordinates', 'Original rectangle and transformed parallelogram both visible', 'Vertical sides show 1.3:1 shear ratio (Δy = 1.3Δx)', 'Base remains at y=0 while top edge slopes upward', 'Opposite sides remain parallel in transformed shape']",Symbolic Mathematical,Vector Matrix Visualization,87
"Rotate vector \( (4.0, -2.5) \) by \( 60^\circ \). Show original and rotated vectors.","Rotated vector ≈ \( (4.17, 2.21) \).
Angle between vectors = \( 60^\circ \), length preserved.","['Both vectors originate from same coordinate system origin', 'Angle between vectors measures exactly 60°', 'Vector lengths identical (≈4.72 units)', 'Rotation direction matches standard mathematical convention', 'Arrowheads/notation clarify rotation direction']",Symbolic Mathematical,Vector Matrix Visualization,88
"Scale triangle \( (1,1) \), \( (3,1) \), \( (2,4) \) by \( (1.5, 0.8) \). Show both triangles.","Scaled vertices at \( (1.5, 0.8) \), \( (4.5, 0.8) \), \( (3, 3.2) \).
Original and smaller-yet-wider triangle.","['All scaled vertex positions match mathematical calculations', 'X-axis expansion (1.5×) and Y-axis compression (0.8×) evident', 'Original and scaled triangles visually comparable', 'Proportional relationships between sides maintained', 'No unintended skewing or rotation introduced']",Symbolic Mathematical,Vector Matrix Visualization,89
"Plot the parametric curve \( \mathbf{r}(t) = \begin{bmatrix} 2.3 & -0.9 \\ 1.4 & 1.1 \end{bmatrix} \begin{bmatrix} \cos t \\ \sin t \end{bmatrix} \) for \( t \in [0, 2\pi] \).","Ellipse with axes rotated and scaled according to the matrix.
Original circle vs. transformed ellipse visible.","['Closed continuous curve without gaps', ""Ellipse axes scaled per matrix's singular values"", ""Orientation reflects matrix's rotational component"", 'Original circle implied through transformation relationship', 'No discontinuities in parameterization from 0 to 2π']",Symbolic Mathematical,Vector Matrix Visualization,90
"Reflect vector \( \mathbf{v} = (3.2, -1.5) \) over the line \( y = 0.5x \). Show original and reflected vectors.","Reflected vector at \( (0.72, 3.46) \). Both vectors shown with line \( y=0.5x \), demonstrating symmetry across the reflection axis.","['Accurate positions of original (3.2, -1.5) and reflected (0.72, 3.46) vectors', 'Visible reflection line y=0.5x with correct slope', 'Symmetry between vectors across the reflection axis', 'Arrows/labels distinguishing original vs. reflected vectors', 'Mathematical precision in reflection angle/coordinate calculation']",Symbolic Mathematical,Vector Matrix Visualization,91
"Apply a composite transformation (rotate 30°, then scale by \( (1.5, 0.8) \)) to vector \( \mathbf{v} = (2.3, -4.1) \). Illustrate both steps.","Rotated vector \( (4.042, -2.401) \), scaled to \( (6.063, -1.921) \). Arrows showing rotation direction and axis-aligned scaling.","['Clear visualization of rotation direction (30° counterclockwise)', 'Distinct stages showing pre-rotation, post-rotation, and final scaled vector', 'Correct scaling factors applied along x/y axes (1.5x horizontal, 0.8x vertical)', 'Arrow continuity showing transformation sequence', 'Coordinate labels confirming intermediate (4.042, -2.401) and final (6.063, -1.921) positions', 'Maintained vector origin during transformations']",Symbolic Mathematical,Vector Matrix Visualization,92
"Visualize the cross product of 3D vectors \( \mathbf{a} = (2.1, -3.3, 1.5) \) and \( \mathbf{b} = (4.2, 5.1, -2.2) \).","Resultant vector \( (-0.39, 10.92, 24.57) \) perpendicular to both input vectors in 3D space, forming a right-handed system.","['3D coordinate system visualization with perspective cues', 'Resultant vector orthogonal to both input vectors', 'Right-hand rule orientation shown (fingers curl from a to b, thumb shows cross product direction)', 'Input vectors labeled in distinct colors/styles', 'Magnitude proportional to parallelogram area formed by a and b', 'Numerical accuracy of cross product components (-0.39, 10.92, 24.57)']",Symbolic Mathematical,Vector Matrix Visualization,93
Show the effect of matrix \( M = \begin{bmatrix} 3.2 & 1.5 \ 1 & 2.8 \end{bmatrix} \) on eigenvectors. Include grid lines.,"Vectors along eigen directions (approximately \( (1.6,1) \) and \( (-0.9,1) \)) stretched by eigenvalues (~4.3 and 1.7). Grid lines distorted non-uniformly.","['Eigenvectors maintain direction under transformation', 'Eigenvalue scaling magnitudes visible (≈4.3x and ≈1.7x stretching)', 'Grid distortion showing non-uniform linear transformation', 'Original vs. transformed grid comparison', 'Consistent stretching along eigen-directions', 'Labels distinguishing eigenvectors/values']",Symbolic Mathematical,Vector Matrix Visualization,94
"Project \( \mathbf{v} = (4.2, 3.7) \) onto \( \mathbf{u} = (1.5, -2.0) \). Display both vectors and projection.","Projection vector \( (-0.264, 0.352) \). Visualized components with right-angle marker between \( \mathbf{v} \) and projection.","['Orthogonal projection shown as vector component along u', 'Right-angle indicator between v and its rejection component', 'Correct projection coordinates (-0.264, 0.352)', 'Preservation of vector relationships: v = projection + rejection', 'Clear labeling of original vector, basis vector u, and projection', 'Proportional scaling of all vectors']",Symbolic Mathematical,Vector Matrix Visualization,95
"Apply vertical shear \( \begin{bmatrix} 1 & 0 \ 0.6 & 1 \end{bmatrix} \) to triangle with vertices \( (1.5,1) \), \( (3.5,1) \), \( (2.5,4) \).","Transformed vertices at \( (1.5,1.9) \), \( (3.5,3.1) \), \( (2.5,5.5) \). Slanted triangle showing vertical distortion proportional to x-values.","['Correct transformed vertex coordinates (1.5,1.9), (3.5,3.1), (2.5,5.5)', 'Vertical distortion magnitude proportional to x-coordinate values', 'Preserved horizontal base positions with vertical displacement only', 'Slanted triangular shape maintaining original vertex connections', 'Clear visual distinction between original and transformed shapes']",Symbolic Mathematical,Vector Matrix Visualization,96
"Rotate \( \mathbf{v} = (2.7, -3.1) \) by 60°, then reflect over y-axis. Show intermediate results.","Rotated vector \( (4.035, 0.788) \), final vector \( (-4.035, 0.788) \). Coordinate axes with transformation path markers.","['Accurate 60° rotation calculation (4.035, 0.788)', 'Correct reflection over y-axis resulting in (-4.035, 0.788)', 'Visual representation of transformation sequence (original → rotated → reflected)', 'Clear path markers showing rotation arc and reflection line', 'Properly labeled coordinate axes with scale preservation']",Symbolic Mathematical,Vector Matrix Visualization,97
"Scale regular pentagon (radius=2) by \( (2.3, 0.7) \). Compare original vs transformed.",Horizontally elongated pentagon with preserved angular relationships. Original circle becomes ellipse with axes 4.6 and 1.4.,"['Horizontal scaling factor 2.3 applied correctly', 'Vertical scaling factor 0.7 maintained proportionally', 'Preserved angular relationships between pentagon vertices', 'Ellipse formation from original circle with major axis 4.6, minor axis 1.4', 'Clear side-by-side comparison of original and scaled shapes']",Symbolic Mathematical,Vector Matrix Visualization,98
Visualize determinant effect of matrix \( \begin{bmatrix} 2 & 1.5 \ 1 & 3 \end{bmatrix} \) on unit square.,"Parallelogram with area 4.5× original. Vertices at \( (0,0) \), \( (2,1) \), \( (3.5,4) \), \( (1.5,3) \). Grid density preserved proportionally.","['Accurate transformed vertices coordinates (2,1), (3.5,4), (1.5,3)', 'Parallelogram formation with area magnification factor 4.5', 'Preserved grid line proportions and density', 'Visual indication of original unit square vs transformed shape', 'Correct geometric relationships between transformed vertices']",Symbolic Mathematical,Vector Matrix Visualization,99
"Add 3D vectors \( \mathbf{v_1} = (1.2, -3.4, 2.5) \) and \( \mathbf{v_2} = (-2.7, 0.8, 4.1) \). Use parallelogram method.","Resultant vector \( (-1.5, -2.6, 6.6) \). 3D coordinate system showing all vectors with depth cues and translucent parallelogram faces.","['Correct resultant vector coordinates (-1.5, -2.6, 6.6)', 'Proper 3D perspective with depth cues (foreshortening, occlusion)', 'Translucent parallelogram faces showing spatial relationships', 'Accurate representation of all three vectors in 3D space', 'Clear visualization of vector addition process through the parallelogram method']",Symbolic Mathematical,Vector Matrix Visualization,100
