Prompt,Reference Caption,Assessment Point,Category,Subcategory,id
Illustrate the 'difference of squares' factorization for **25 - 9**.,Equation: **25 - 9 = (5)² - (3)² = (5-3)(5+3) = 2×8**. Visualized with squares labeled 5x5 and 3x3.,"Geometric representation of 5x5 and 3x3 squares', 'Step-by-step algebraic transformation shown', 'Color/size contrast between original squares and resulting rectangle', 'Final factorization (2×8) compared to original expression",Symbolic Mathematical,Number Theory,65
Visualize twin prime numbers between 1 and 50.,"The image should highlight twin prime pairs (3,5), (5,7), (11,13), (17,19), (29,31), and (41,43). *Note: (23,25) is invalid as 25 is not prime; models should exclude non-valid pairs.*","All valid twin prime pairs (3,5), (5,7), (11,13), (17,19), (29,31), (41,43) are clearly highlighted', 'Exclusion of invalid pairs (e.g., 23-25) where one number is non-prime', 'Visual distinction between primes/non-primes (e.g., color coding or labels)', 'Clear spatial grouping of twin primes (≤2 apart)', 'Accurate numerical labeling of all numbers in the 1-50 range",Symbolic Mathematical,Number Theory,66
Show the Sieve of Eratosthenes method for identifying primes ≤30.,"A grid of numbers 2-30 with non-primes crossed out sequentially: multiples of 2 (excluding 2), then 3, 5, etc. Final primes: 2, 3, 5, 7, 11, 13, 17, 19, 23, 29.","Sequential elimination: multiples of 2 crossed first, then 3, 5, etc.', 'Prime numbers 2,3,5,7,11,13,17,19,23,29 remain uncrossed', 'Visual progression showing different elimination stages', 'Multiples properly marked (e.g., 4,6,8... for 2; 9,15... for 3)', 'Grid structure with numbers 2-30 in logical arrangement",Symbolic Mathematical,Number Theory,67
Visualize the Least Common Multiple (LCM) of 12 and 18.,"A side-by-side prime factorization of 12 (2²×3) and 18 (2×3²), with LCM=36 shown as max exponents: 2²×3².","Accurate prime factorization display (12=2²×3; 18=2×3²)', 'Clear comparison of exponents for each prime factor', 'LCM calculation shown as 2²×3² = 36', 'Visual distinction between input numbers and LCM result', 'Proper mathematical notation (exponents, multiplication symbols)",Symbolic Mathematical,Number Theory,68
Depict Goldbach's conjecture for the even number 16.,"The image should show 16 split into prime pairs: 3+13 and 5+11, with equations '3 + 13 = 16' and '5 + 11 = 16'.","All valid prime pairs displayed (3+13, 5+11)', 'Equations explicitly shown with prime addends', 'Visual decomposition of 16 into paired components', 'Primality verification of all addends (3,5,11,13)', 'No invalid pairings included (e.g., 7+9)",Symbolic Mathematical,Number Theory,69
Create a Fibonacci spiral using the first 8 Fibonacci numbers.,"A clockwise spiral starting with squares sized 1x1, 1x1, 2x2, 3x3, 5x5, 8x8, 13x13, 21x21, connected by quarter-circle arcs.","Sequence of square sizes: 1x1, 1x1, 2x2, 3x3, 5x5, 8x8, 13x13, 21x21', 'Clockwise spiral direction', 'Quarter-circle arcs connecting squares', 'Two initial 1x1 squares before expansion', 'Proportional scaling of squares relative to sequence",Symbolic Mathematical,Number Theory,70
Illustrate modular arithmetic: 17 mod 5.,"A circular clock-like diagram with 5 marks, showing 17 equivalent to 2 (17 - 3×5 = 2). Alternatively, the equation '17 = 3×5 + 2'.","'Clock diagram with exactly 5 equally spaced marks', '17 positioned at equivalent 2nd mark', 'Clear representation of 3 full rotations (3×5)', 'Equation 17 = 3×5 + 2 present and legible', 'Visual distinction between full cycles and remainder'",Symbolic Mathematical,Number Theory,71
Illustrate 23 mod 5 using circular arrangement/clock analogy.,"Image showing a circle divided into 5 segments labeled 0-4. Arrow making 4 full rotations (20 units) plus 3 steps, landing on 3. Equation: 23 = 5×4 + 3 → 23 mod5=3.","Proper 5-segment circular diagram', 'Clear distinction between full rotations (4×5) and remainder (3)', 'Arrow path showing cumulative movement', 'Numerical equation accompanying visual', 'Emphasis on final remainder rather than total rotations",Symbolic Mathematical,Number Theory,72
Show why 496 is a perfect number through its proper divisors.,"Image listing divisors 1,2,4,8,16,31,62,124,248. Summation sequence (1+2+4+8+16+31+62+124+248=496) with equality symbol connecting to original number.","Complete proper divisor list (1,2,4,8,16,31,62,124,248)', 'Visual summation progression with intermediate totals', 'Final equality (496=496) prominently displayed', 'Color coding matching divisors to sum components', 'Exclusion of 496 itself from divisor list",Symbolic Mathematical,Number Theory,73
"Depict the Euclidean algorithm process for GCD(270,192).",Step sequence: 270=192×1+78 → 192=78×2+36 → 78=36×2+6 → 36=6×6+0. Image showing remainder transitions with GCD(6) highlighted.,"Correct division steps displayed sequentially', 'Remainders (78,36,6,0) clearly shown', 'Arrow progression indicating algorithm flow', 'Final non-zero remainder (6) emphasized as GCD', 'Numerical example paired with visual flow",Symbolic Mathematical,Number Theory,74
Create a Venn diagram comparing prime factors of 60 and 84.,"Left circle (60): 2²,3,5. Right circle (84): 2²,3,7. Intersection: 2²,3. Image showing GCD=12 (2²×3) and LCM=420 (2²×3×5×7).","Accurate prime factorizations (60=2²×3×5; 84=2²×3×7)', 'Proper intersection (shared 2² and 3)', 'GCD calculation shown from intersection elements', 'LCM calculation shown from union elements', 'Visual distinction between shared/unique factors",Symbolic Mathematical,Number Theory,75
Create a number line visualization of twin primes between 10-50.,"Number line segment 10-50 with highlighted twin prime pairs: (11,13), (17,19), (29,31), (41,43). Use brackets/color to show pairs separated by 2 units.","Accurate twin prime pairs in range', 'Clear 2-unit spacing visualization', 'Proper number line scaling/markers', 'Consistent highlighting of all valid pairs', 'Exclusion of non-twin primes (e.g., 23 not paired)",Symbolic Mathematical,Number Theory,76
Show Goldbach's conjecture for the even number 10 with prime pairs.,"Image displaying 10 at center with prime pairs (3+7, 5+5) connected by arrows. Include verification equations (3+7=10, 5+5=10) with prime symbols.","Correct prime pairs (3+7 & 5+5)', 'Prime notation/markers on relevant numbers', 'Sum equations with directional connectors', 'Central positioning of target number 10', 'Clear distinction between different valid pairs",Symbolic Mathematical,Number Theory,77
Show all factors of 60 arranged in factor pairs.,"Pairs (1,60), (2,30), (3,20), (4,15), (5,12), (6,10) displayed symmetrically around the number 60.","All six factor pairs present and labeled', 'Mirror symmetry in pair arrangement', 'Central placement of number 60', 'Consistent spatial relationship between paired factors', 'No missing or incorrect factor pairs",Symbolic Mathematical,Number Theory,78
Visualize the difference between GCD and LCM using numbers 24 and 36.,A Venn diagram: prime factors of 24 (2³×3) and 36 (2²×3²). GCD=12 (2²×3) in overlap; LCM=72 (2³×3²) in union.,"'Venn diagram with distinct prime factorization circles', '24's factors (2³×3) vs 36's factors (2²×3²)', 'GCD (2²×3=12) clearly shown in intersection', 'LCM (2³×3²=72) shown in union area', 'Exponent differences visibly represented'",Symbolic Mathematical,Number Theory,79
Show how to determine if 143 is prime using divisibility tests.,"A flowchart testing division by primes ≤√143 (~12): 2 (no), 3 (no), 5 (no), 7 (143÷7=20.42), 11 (143÷11=13). Conclusion: 143=11×13 (not prime).","'Flowchart tests primes up to 11 (≤√143)', 'Accurate division calculations shown at each node', 'Clear 'no' path through 2/3/5/7 tests', 'Final division by 11 showing exact result (13)', 'Conclusion explicitly stating 143=11×13 composition'",Symbolic Mathematical,Number Theory,80
Visualize the Sieve of Eratosthenes to identify prime numbers up to 30.,"The image should show numbers 2–30 in a grid. Non-primes are progressively crossed out: multiples of 2 (excluding 2), then 3, 5, etc. Final primes (2, 3, 5, 7, 11, 13, 17, 19, 23, 29) remain uncrossed.","Grid includes all numbers from 2 to 30', 'Multiples of 2 (excluding 2 itself) are crossed out first', 'Sequential progression to multiples of 3, 5, and subsequent primes', 'Final uncrossed numbers match primes (2,3,5,7,11,13,17,19,23,29)', 'Visual distinction between active sieving steps and final results",Symbolic Mathematical,Number Theory,81
Illustrate the divisibility rule for 9 using the number 783.,"The image should show digits 7 + 8 + 3 = 18, with arrows summing them. Since 18 is divisible by 9 (18 ÷ 9 = 2), the number 783 is highlighted as divisible by 9.","Clear visual connection between digits 7, 8, and 3', 'Summation process shown with arrows or flow indicators', 'Explicit representation of 18 ÷ 9 = 2 calculation', 'Highlighting of both the sum (18) and original number (783)', 'Visual hierarchy showing relationship between digit sum and divisibility conclusion",Symbolic Mathematical,Number Theory,82
Show the Least Common Multiple (LCM) of 12 and 18 using their prime factorizations.,"The image should display: 12 = 2² × 3¹ and 18 = 2¹ × 3². The LCM (36 = 2² × 3²) is shown by taking maximum exponents, with overlapping factors in a Venn diagram or table.","Accurate prime factorization of both numbers (2²×3¹ vs 2¹×3²)', 'Clear visual comparison of exponents for each prime factor', 'Proper identification of maximum exponents (2² and 3²)', 'Visual representation method (Venn diagram/table/grid)', 'Explicit connection between selected exponents and LCM result (36)",Symbolic Mathematical,Number Theory,83
Highlight every 4th term in the Fibonacci sequence up to 21 and show their divisibility by 3.,"The sequence 0, 1, 1, 2, **3**, 5, 8, 13, **21** is displayed. The numbers 3 and 21 are highlighted, with annotations like '3 ÷ 3 = 1' and '21 ÷ 3 = 7'.","Correct Fibonacci sequence progression up to 21', 'Clear highlighting of 4th terms (3 and 21)', 'Positional indicators showing term counting (4th, 8th)', 'Division calculations displayed adjacent to highlighted numbers', 'Visual distinction between regular terms and special cases",Symbolic Mathematical,Number Theory,84
Convert the decimal number 15 to binary (base 2) and hexadecimal (base 16).,"Two panels:
1. Binary: 15 = 8 + 4 + 2 + 1 → **1111**.
2. Hexadecimal: 15 = 'F' in base 16. Both representations are clearly labeled.","'Clear separation between binary and hexadecimal panels', 'Visual decomposition of 15 into 8+4+2+1 for binary conversion', 'Correct binary result (1111) displayed prominently', 'Accurate hexadecimal symbol F shown for 15', 'Base labels (base 2/base 16) explicitly stated'",Symbolic Mathematical,Number Theory,85
Graph all integer solutions to the equation 2x + y = 7 on a coordinate grid.,"A grid with points (0,7), (1,5), (2,3), (3,1), and their negatives (e.g., (-1,9)) connected by a line. Equations like '2(1) + 5 = 7' are shown for clarity.","All valid integer solutions plotted including positive and negative coordinates', 'Straight line connecting points extending infinitely in both directions', 'Example calculations verifying specific solutions (e.g., 2(1)+5=7)', 'Clear coordinate axes with proper scaling', 'Distinct visual distinction between plotted points and line",Symbolic Mathematical,Number Theory,86
Depict Goldbach’s conjecture by showing two prime pairs that sum to 14.,"Two equations:
- 3 + 11 = 14 (with 3 and 11 labeled as primes)
- 7 + 7 = 14 (with both 7s highlighted as primes).","Two distinct prime pairs shown (3+11 and 7+7)', 'Prime numbers clearly labeled/highlighted in both equations', 'Sum results (14) prominently displayed', 'Visual distinction between different prime pairs', 'Numbers non-prime in alternative combinations (if shown) marked appropriately",Symbolic Mathematical,Number Theory,87
"In Pascal’s Triangle, color all numbers divisible by 2 in the first 6 rows.","Rows 0–5 of Pascal’s Triangle (1; 1,1; 1,2,1; 1,3,3,1; 1,4,6,4,1; 1,5,10,10,5,1). Even numbers (2, 4, 6, 4, 10, 10) are shaded or marked.","'Correct triangular structure with rows 0-5', 'Accurate numbering matching Pascal's Triangle sequence', 'All even numbers (2,4,6,4,10,10) distinctly shaded', 'Odd numbers remain unmarked/neutral', 'Clear visual hierarchy between row numbers and element values'",Symbolic Mathematical,Number Theory,88
Visualize the Sieve of Eratosthenes process to identify prime numbers up to 50.,"An image showing numbers 2–50 in a grid. Multiples of 2 (excluding 2) are crossed out, followed by multiples of 3, 5, and 7, with primes (2, 3, 5, 7, 11,…47) highlighted. The progression of eliminating composite numbers should be clear.","Complete number grid from 2 to 50', 'Layered elimination showing multiples of 2,3,5,7 in sequence', 'Prime numbers remain unmarked and highlighted', 'Final primes (2,3,5,7,11,13,17,19,23,29,31,37,41,43,47) all identified', 'Visual distinction between eliminated composites and retained primes",Symbolic Mathematical,Number Theory,89
Illustrate a Venn diagram comparing the prime factors of 12 and 18 to show their GCD and LCM.,"Two overlapping circles labeled '12' and '18.' The left circle shows factors {2, 2, 3}, the right {2, 3, 3}. The intersection (GCD=6) highlights {2, 3}, and the union (LCM=36) includes all factors {2, 2, 3, 3}.","'Two clearly labeled overlapping circles: '12' and '18'.', 'Prime factors {2, 2, 3} in the '12' circle and {2, 3, 3} in the '18' circle.', 'Intersection (GCD=6) explicitly highlights shared factors {2, 3}.', 'Union (LCM=36) displays all unique factors {2, 2, 3, 3}.', 'Labels or annotations for GCD and LCM are present and unambiguous.'",Symbolic Mathematical,Number Theory,90
Visualize the Ulam Spiral (prime spiral) for numbers 1–25.,"A 5x5 grid spiraling outward from 1. Primes (2, 3, 5, 7, 11, 13, 17, 19, 23) are highlighted, showing diagonal patterns.","5x5 grid structured as a spiral starting from 1 and expanding outward.', 'Numbers 1–25 are correctly placed in the spiral sequence.', 'Primes (2, 3, 5, 7, 11, 13, 17, 19, 23) are distinctly highlighted.', 'Diagonal patterns of primes are visually emphasized (e.g., via color or contrast).', 'Non-prime numbers are unhighlighted or visually subdued.",Symbolic Mathematical,Number Theory,91
"Create a factor tree for 56, breaking it into prime factors.","A tree starting with 56 splitting into 2×28. The 28 splits into 2×14, then 14 into 2×7. Final prime factors: 2³×7.","Correct hierarchical tree structure starting with 56 at the root', 'Accurate sequential splits (56→2×28→2×14→2×7)', 'Prime numbers (2,7) as terminal nodes', 'Clear labeling of final factorization (2³×7)', 'No incorrect branches or factors",Symbolic Mathematical,Number Theory,92
"Visualize Euler’s Totient Function (φ(n)) for n=8, showing co-prime numbers.","Numbers 1–8 displayed. 1, 3, 5, 7 (co-prime to 8) are highlighted. The equation φ(8)=4 should be included.","Complete number sequence 1-8 clearly visible', 'Correct co-primes (1,3,5,7) distinctly highlighted', 'Non-co-prime numbers (2,4,6,8) not emphasized', 'Equation φ(8)=4 prominently displayed', 'Visual distinction between co-primes and others",Symbolic Mathematical,Number Theory,93
Show Pascal’s Triangle with even numbers highlighted to reveal the Sierpiński triangle pattern.,"Rows 0–6 of Pascal’s Triangle. Even numbers (e.g., 2, 4, 6) are colored, forming a fractal triangle pattern.","'Complete rows 0-6 of Pascal's Triangle', 'Accurate identification and highlighting of all even numbers', 'Emerging fractal triangle pattern visible', 'Consistent coloring scheme for even numbers', 'Clear contrast between highlighted and non-highlighted entries'",Symbolic Mathematical,Number Theory,94
Illustrate the Collatz conjecture sequence starting from 6.,"A flowchart: 6 → 3 → 10 → 5 → 16 → 8 → 4 → 2 → 1. Odd numbers (3,5) use '3n+1'; even numbers use 'n/2'.","Full sequence from 6 to 1 without omissions', 'Clear directional arrows showing progression', 'Proper labeling of operations (3n+1 for odd, n/2 for even)', 'Visual distinction between odd and even number operations', 'Termination at 1 with no extra steps",Symbolic Mathematical,Number Theory,95
Illustrate twin primes (pairs of primes differing by 2) below 50.,"The image should highlight twin prime pairs: (3,5), (5,7), (11,13), (17,19), (29,31), (41,43). Use arrows or color-coding to connect each pair.","All 6 twin prime pairs below 50 are clearly shown', 'Pairs are visually connected (arrows/colors/other indicators)', 'Prime numbers are distinguished from composite numbers', 'Numerical labels for each prime in pairs', 'Consistent visual hierarchy for prime pairs vs other numbers",Symbolic Mathematical,Number Theory,96
Create a Venn diagram showing the GCD and LCM of 12 and 18 using their prime factors.,"The Venn diagram should include:
- **Shared factors (GCD=6)**: 2 and 3.
- **Unique factors**: 12 has 2², 18 has 3².
- **LCM=36**: 2² × 3².","Correct prime factorization for both numbers', 'Clear Venn diagram structure with overlapping/separate regions', 'Distinct labeling of GCD (shared factors) and LCM (union factors)', 'Exponential notation for prime factors (2² vs 3²)', 'Visual hierarchy showing relationship between GCD, LCM, and original numbers",Symbolic Mathematical,Number Theory,97
Visualize the factors of 12 using rectangular arrays.,"Arrays showing 1×12, 2×6, 3×4. Highlight that these represent all factor pairs of 12.","'All valid factor pairs (1×12, 2×6, 3×4) are depicted as distinct rectangles', 'Each array is labeled with its dimensions (e.g., 3×4)', 'Visual emphasis (color/border) to indicate these are all factor pairs', 'No incorrect or missing factor pairs'",Symbolic Mathematical,Number Theory,98
Show Mersenne primes (primes of the form 2^p - 1) for prime exponents p ≤ 7.,"Display the primes:
- p=2: 3 (2²−1)
- p=3: 7 (2³−1)
- p=5: 31 (2⁵−1)
- p=7: 127 (2⁷−1)
Equations or labels should clarify the relationship.","All valid Mersenne primes (3, 7, 31, 127) are included.', 'Each prime is paired with its exponent (e.g., p=2 → 3).', 'Equations 2^p−1 are shown for each (e.g., 2²−1=3).', 'Non-Mersenne results for composite exponents (e.g., p=4) are excluded.",Symbolic Mathematical,Number Theory,99
"Show a number line representation of absolute values for -4, -2, 0, 3, and 5.","A number line with points marked at -4, -2, 0, 3, and 5. Each value should have an arrow pointing to its absolute value on the positive side (e.g., |-4|=4).","'Number line includes all specified points (-4, -2, 0, 3, 5)', 'Arrows connect negative numbers to their positive counterparts (e.g., -4 → 4)', 'Zero's absolute value is explicitly shown (|0|=0)', 'Labels use absolute value notation (e.g., |-4|=4)'",Symbolic Mathematical,Number Theory,100
