Prompt,Reference Caption,Assessment Point,Category,Subcategory,id
"Create a Venn diagram for disjoint sets M = {hammer, wrench} and N = {broccoli, kale}. Ensure no overlap exists.","Two separate circles: M with {hammer, wrench} and N with {broccoli, kale}. No shared elements or overlapping regions. Tools and vegetables are clearly distinguishable.","['Two completely separate circles with no overlapping regions', 'Set M contains only tools {hammer, wrench}', 'Set N contains only vegetables {broccoli, kale}', 'No elements shared between circles', 'Clear visual distinction between tool and vegetable representations', 'Adequate spacing between circles to emphasize disjoint nature']",Symbolic Mathematical,Set Theory,55
"Depict the union of sets R = {₿, §, €} and S = {€, ¥, £}. Highlight R ∪ S.","Two overlapping circles. R contains {₿, §, €}; S contains {€, ¥, £}. The union R ∪ S = {₿, §, €, ¥, £} is shaded or outlined. The overlap shows €.","['Two clearly labeled circles (R and S) with correct overlapping regions', 'All elements ₿, § in R; ¥, £ in S; and € in the intersection', 'Entire combined area (R ∪ S) visibly shaded/outlined', 'No extraneous elements or missing symbols']",Symbolic Mathematical,Set Theory,56
"Show the power set of F = {ivory, charcoal} using a tree diagram.","A tree diagram branches into subsets: {}, {ivory}, {charcoal}, {ivory, charcoal}. All four subsets are clearly labeled and connected hierarchically.","['Tree structure showing progressive element additions', 'All four subsets explicitly labeled', 'Empty set ({}) included as root node', 'Clear hierarchical connections between parent and child subsets', 'No duplicate or missing subsets']",Symbolic Mathematical,Set Theory,57
"Visualize the Cartesian product of X = {spade, club} and Y = {9, Ace} as ordered pairs in a table.","A 2x2 table. Rows labeled {spade, club}, columns labeled {9, Ace}. Cells show (spade,9), (spade,Ace), (club,9), (club,Ace). Axes are marked.","['2x2 grid structure with clear row/column labels', 'First components match row labels (spade/club)', 'Second components match column labels (9/Ace)', 'All four ordered pairs correctly positioned', 'Explicit axis markings for X and Y sets']",Symbolic Mathematical,Set Theory,58
"Draw the set difference L – K, where L = {tiger, leopard, jaguar} and K = {leopard, panther}.","Two circles: L contains {tiger, leopard, jaguar}; K contains {leopard, panther}. The difference L – K = {tiger, jaguar} is shaded in L’s non-overlapping region.","['Distinct visualization of L and K with proper labels', ""Tiger and jaguar exclusively in L's non-overlapping area"", 'Leopard correctly placed in intersection', ""Panther only in K's exclusive region"", 'Clear shading/emphasis on L-K region']",Symbolic Mathematical,Set Theory,59
"Create a 3-set Venn diagram for A = {cobalt, sapphire}, B = {sapphire, turquoise}, and C = {turquoise, amber}. Label all unique regions.","Three overlapping circles. A has {cobalt, sapphire}; B has {sapphire, turquoise}; C has {turquoise, amber}. Overlaps: A∩B = {sapphire}, B∩C = {turquoise}. No triple overlap. All elements are placed in correct regions.","['Three overlapping circles with distinct intersection zones', ""Cobalt exclusively in A's non-overlapping region"", 'Sapphire in A∩B intersection only', 'Turquoise in B∩C intersection only', ""Amber exclusively in C's non-overlapping region"", 'No elements in triple overlap region', 'All seven regions clearly distinguishable']",Symbolic Mathematical,Set Theory,60
"Represent A × B where A = {⚡, } and B = {🌙}. Use ordered pairs in a grid.","2-row x 1-column grid. Rows labeled ⚡ and ∅ (empty set symbol). Column labeled 🌙. Cells show (⚡,🌙) and (∅,🌙). No sequential elements used.","['Correct grid dimensions (2 rows × 1 column)', 'Proper labeling of rows (⚡ and ∅) and column (🌙)', 'Accurate ordered pair representation in cells', 'Clear distinction between empty set and element omission', 'Absence of sequential or unintended elements']",Symbolic Mathematical,Set Theory,61
"Draw N = {x | x ∈ ℤ and -3 < x ≤ 2} using integer markers. Show its intersection with P = {0, √2, π}.","Number line from -2 to 2 with filled circles at -2,-1,0,1,2. P has markers at 0, √2 (~1.41), π (~3.14). Intersection N∩P = {0} marked distinctly.","['Correct number line range (-2 to 2)', 'Accurate filled circles at integer positions', 'Proper placement of √2 (~1.41) and π (~3.14)', 'Clear visual distinction for intersection point at 0', 'Appropriate differentiation between rational and irrational number markers']",Symbolic Mathematical,Set Theory,62
"Visualize symmetric difference between Y = {■, □} and Z = {□, △} using geometric shapes.","Two overlapping circles. Y has ■ and □, Z has □ and △. Y△Z = {■, △} should be highlighted in non-overlapping regions of each set.","['Proper Venn diagram structure with overlapping circles', 'Correct element placement (■,□ in Y; □,△ in Z)', 'Clear highlighting of symmetric difference elements (■ and △)', 'Distinct visual separation between shared and unique elements', 'Accurate representation of overlapping region containing □']",Symbolic Mathematical,Set Theory,63
"Show the inclusion chain {∅} ⊂ { } ⊂ { , ★} using nested brackets.","Three concentric rectangles: Innermost has {∅}, middle has empty set symbol {}, outermost has {∅, ★}. Arrows indicate proper subset relationships.","['Clear concentric nesting of three rectangles', 'Correct element hierarchy: {∅} → {} → {∅, ★}', 'Proper use of set brackets and empty set symbols', 'Arrow notation indicating subset relationships', 'Appropriate spatial progression from innermost to outermost set']",Symbolic Mathematical,Set Theory,64
Create a Venn diagram for D = { } (empty set) and E = {D}. Mark their intersection.,"Two circles: D contains ∅ symbol, E contains {∅} (set containing empty set). No overlap since D ≠ E. Intersection D∩E = ∅ marked explicitly outside both circles.","['Clear distinction between ∅ (in D) and {∅} (in E)', 'No overlapping region between circles', 'Explicit marking of intersection (∅) outside both sets', 'Proper set notation for empty set vs. set containing empty set', ""Correct spatial relationship showing E contains D's element""]",Symbolic Mathematical,Set Theory,65
"Illustrate disjoint sets: kitchen utensils A = {fork, spoon} and B = {knife, tongs}.","Two separated circles within universal set rectangle. Left circle has fork/spoon, right circle has knife/tongs. Clear gap between circles with 'No Overlap' labeled in dashed zone.","['Disjoint sets shown as two non-overlapping circles within a universal set rectangle.', 'Left circle contains **fork** and **spoon**; right circle contains **knife** and **tongs**.', ""Clear gap between circles with a dashed zone labeled **'No Overlap'**."", 'Sets labeled **A** and **B**, and universal set boundaries explicitly shown.']",Symbolic Mathematical,Set Theory,66
"Compare set-builder sets A = {x | x is even between 5-11} and B = {6, 8, 10} using mathematical notation.","Side-by-side representations. Left: A = {x | x ∈ ℤ, 5<x<11, x%2=0} in blue bracket. Right: B = {6,8,10} in red. Equivalence arrow connecting them with annotation 'A = B'.","['Set-builder notation **A = {x | x ∈ ℤ, 5<x<11, x%2=0}** in blue.', 'Roster notation **B = {6, 8, 10}** in red.', ""Equivalence arrow connecting both sets with **'A = B'** annotation."", 'Correct mathematical symbols (ℤ, inequality signs, modulus operator).']",Symbolic Mathematical,Set Theory,67
"Display Cartesian product of P = {△, ○} and Q = {7, ☾} as coordinate pairs.","2x2 grid: △ row with (△,7) and (△,☾), ○ row with (○,7) and (○,☾). Axes labeled with original set elements using distinct typography for symbols.","['2x2 grid structure with rows for **△** and **○**, columns for **7** and **☾**.', 'Ordered pairs: **(△,7)**, **(△,☾)**, **(○,7)**, **(○,☾)**.', 'Axes labeled with **P = {△, ○}** (vertical) and **Q = {7, ☾}** (horizontal).', 'Distinct typography for symbols (e.g., geometric shapes vs. alphanumeric characters).']",Symbolic Mathematical,Set Theory,68
"Highlight symmetric difference between A = {#, @, $} and B = {$, %, &}.",Venn diagram where only non-overlapping regions are colored. Left-exclusive: # and @. Right-exclusive: % and &. Central overlap ($) remains unshaded with ⊕ symbol overlay.,"['Venn diagram with left-exclusive region (**#, @**) and right-exclusive region (**%, &**) colored.', 'Central overlap (**$**) unshaded and marked with **⊕** symbol.', 'Sets labeled **A** and **B** with distinct colors/patterns for exclusive regions.', 'Universal set boundary clearly defined.']",Symbolic Mathematical,Set Theory,69
"Visualize power set of C = {α, β} using nested brackets.","Four connected bubbles: ∅, {α}, {β}, and {α,β}. Each subset appears in separate compartments with containment hierarchy shown through diminishing bubble sizes.","['All four subsets displayed: **∅**, **{α}**, **{β}**, **{α,β}**.', 'Hierarchical structure with diminishing bubble sizes (e.g., largest for {α,β}, smallest for ∅).', 'Subsets enclosed in nested brackets/compartments.', 'Containment relationships visually implied (e.g., arrows or spatial grouping).']",Symbolic Mathematical,Set Theory,70
"Diagram the relation 'x divides y' between A = {3,5,6} and B = {9,10,12} with arrows.","Two columns with left nodes (3,5,6) and right nodes (9,10,12). Arrows: 3→9/12, 5→10, 6→12. Non-divisible pairs like 3→10 remain unconnected with crossed lines.","['Clear columnar separation between set A (left) and set B (right)', 'All valid divisibility relationships shown (3→9, 3→12, 5→10, 6→12)', 'Explicit indication of non-divisible pairs (e.g., 3→10 with crossed lines)', 'Accurate labeling of all elements in both sets', 'Arrows only connect valid divisor-dividend pairs']",Symbolic Mathematical,Set Theory,71
"Display sets M = {x | 3.2 ≤ x < 8.7, x ∈ ℝ} and N = [3.2, 8.7) using number lines with annotations.","Two parallel number lines. First line shows M with solid dot at 3.2, hollow dot at 8.7. Second line labels the same interval as N = [3.2,8.7). Both include 3.2, exclude 8.7. Set-builder vs. interval notation must be labeled.","['Parallel number line alignment for direct comparison', 'Correct endpoint markers (solid vs. hollow dots)', 'Accurate inclusion/exclusion of 3.2 and 8.7 in both representations', 'Clear distinction between set-builder (M) and interval (N) notations', 'Consistent scale and range on both number lines']",Symbolic Mathematical,Set Theory,72
"Create a 3-circle Venn diagram for sets P = {■}, Q = {■, ▲}, R = {▲, ●}. Label all regions.",Three overlapping circles. P-only: ■. Q-only: ▲. Overlap P∩Q: ■. Then Q∩R is ▲. All three overlap empty. R has ● in R-only. Labels must clarify regions.,"['Distinctive symbols in appropriate regions (■, ▲, ●)', 'Clear labeling of all 7 Venn diagram regions', 'Empty intersection area for P∩Q∩R', 'Correct duplicate elements in overlapping regions (■ in P∩Q)', 'Visual distinction between Q-only (▲) and Q∩R (▲) regions']",Symbolic Mathematical,Set Theory,73
"Show the relation A ⊆ B where A = {Mars} and B = {Mars, Europa, Titan}.","A smaller circle labeled A (Mars) entirely inside a larger circle B containing {Mars, Europa, Titan}. No elements in B but outside A should be near the boundary.","['Clear containment hierarchy (A completely within B)', 'Accurate element placement (Mars in both sets)', ""Distinct labeling of B's elements outside A (Europa, Titan)"", 'Proportional sizing showing subset relationship', ""No overlapping elements between A's boundary and B's exterior""]",Symbolic Mathematical,Set Theory,74
"Illustrate disjoint sets J = {₿, §} and K = {©, ®} using separate regions within a universal set.",Two non-overlapping circles within a rectangle (universal set). J contains Bitcoin symbol and section sign; K contains copyright and registered symbols. Clear space between circles.,"['Visually distinct separation between J and K circles', 'Universal set representation (rectangular boundary)', 'Correct symbol allocation (₿/§ in J, ©/® in K)', 'No overlapping regions between sets', 'Adequate spacing between circles to emphasize disjointedness']",Symbolic Mathematical,Set Theory,75
"Depict the set difference V \ W where V = {₱, ¥, £} and W = {¥}.","Two overlapping circles. V contains ₱, ¥, £. W contains ¥. The set difference V \ W = {₱, £} should be shaded in the V-only region, excluding ¥.","['Clear distinction between sets V and W through labeling/boundaries', 'Accurate placement of ₱, ¥, £ in V and ¥ in W', 'Proper shading limited to V-only region (₱ and £)', 'Exclusion of ¥ from shaded area despite being in V', 'Visual clarity in showing overlap vs non-overlap regions']",Symbolic Mathematical,Set Theory,76
"Show U = {📎, ✂️, 📌, 🖇️} and the complement of V = {📎, 🖇️}.","Rectangle (U) containing circle V with 📎🖇️. Complement V' = {✂️📌} clearly marked outside circle but within rectangle, using distinct coloring/pattern.","['Clear representation of universal set U as containing rectangle', ""Correct containment: V-circle with 📎/🖇️ vs V' elements (✂️/📌) in U-rectangle"", 'Distinct visual demarcation (color/pattern) for complement set', 'All four elements present with proper spatial relationships', ""No element misplacement between V and V' regions""]",Symbolic Mathematical,Set Theory,77
"Represent W = ℤ (integers) as a large circle containing Z = {...,-2,0,2,...} as a smaller circle.","Two concentric circles. Outer boundary labeled ℤ. Inner circle labeled 'Even Integers' with example elements -2,0,2 visible. Size difference emphasizes subset relationship.","['Clear concentric structure with visible size hierarchy', 'Accurate labeling of outer circle as ℤ (integers)', 'Inner circle explicitly identified as even integers', 'Representative elements (-2,0,2) shown in inner circle', 'Visual emphasis on containment relationship through scaling']",Symbolic Mathematical,Set Theory,78
"Visualize A = {■}, B = {◆}, C = {●} with A∪B∪C in universal set U = {■,◆,●,▲}.","Three separate circles in rectangle U. Each circle contains one shape (■, ◆, ● respectively). ▲ remains outside all circles. Entire union area (■◆●) collectively highlighted.","['Three distinct circles with single-element membership', 'Clear highlight covering all three symbol-containing areas', 'Universal set rectangle containing all elements', 'Element ▲ correctly positioned outside all circles', 'No overlapping regions between individual circles', 'Union highlighting encompasses all three symbols']",Symbolic Mathematical,Set Theory,79
"Show symmetric difference between M = {red, blue} and N = {blue, yellow} using distinct shading.",Two overlapping circles. Left circle: red/blue. Right circle: blue/yellow. Overlap (blue) unshaded. Non-overlapping regions (red and yellow) shaded differently.,"['Clear overlap region containing shared element (blue)', 'Distinct shading patterns for left-exclusive (red) and right-exclusive (yellow)', 'Unshaded overlap region despite containing element', 'Color/texture differentiation between M/N elements', 'Visual legend or intuitive understanding of symmetric difference']",Symbolic Mathematical,Set Theory,80
"Depict A = [−1.5, 3) and B = (2, 4] on a number line, highlighting A∩B.","Number line from -2 to 5. A: shaded line from -1.5 (closed circle) to 3 (open circle). B: shaded from 2 (open) to 4 (closed). Overlap (2,3) marked with distinct color/pattern.","['Number line ranges from at least -2 to 5', 'Closed circle at -1.5 and open circle at 3 for set A', 'Open circle at 2 and closed circle at 4 for set B', 'Distinct visual styles (color/pattern) for A, B, and A∩B', 'Overlap region (2,3) clearly highlighted as intersection', 'No overlapping shading outside (2,3) except individual set representations']",Symbolic Mathematical,Set Theory,81
"Show universal set Ω = {🦉, 🌵, 🎷, ⚡} and complement of set M = {🦉, ⚡}.","A boundary (rectangle) labeled Ω contains owl and lightning bolt inside circle M. Cactus and saxophone must be clearly shown outside M but within Ω, marked as M’.","['Clear universal set boundary (rectangle) labeled Ω', 'Circle M containing only 🦉 and ⚡', 'Elements 🌵 and 🎷 positioned outside M but within Ω', ""Complement set explicitly labeled as M' or Mᶜ"", 'No elements present outside Ω boundary', 'Distinct spatial separation between M and M’']",Symbolic Mathematical,Set Theory,82
"Create Venn diagram with set J = {🍅, 🥑, 🍇} and set K = {🥑, 🍇, 🟣}. Highlight J ∩ K.","Two overlapping circles. Left circle contains tomato, avocado, grape. Right circle contains avocado, grape, purple square. Overlap region should exclusively show avocado and grape with distinct highlighting.","['Two properly overlapping circles', 'Left circle contains only 🍅, 🥑, 🍇', 'Right circle contains only 🥑, 🍇, 🟣', 'Overlap region contains exclusively 🥑 and 🍇', 'Distinct highlighting (color/pattern) in overlap area', 'No elements misplaced between non-overlapping sections']",Symbolic Mathematical,Set Theory,83
"Depict set P = {x | x is prime ∧ 10 < x < 20} alongside set Q = {11,13,17,19} using different notations.","Left side shows set-builder notation: P = {x | prime number between 10-20}. Right shows Q = {11,13,17,19} in roster form. Arrows/color coding should indicate they represent identical sets.","['Clear set-builder notation for P with proper mathematical symbols', 'Correct roster form {11,13,17,19} for Q', 'Visual connection (arrows/color matching) between notations', 'Identical element alignment between both representations', 'No extra numbers in either set representation', 'Distinct visual styles for different notation types']",Symbolic Mathematical,Set Theory,84
"Visualize set R = {🐧, 🦔} and set S = {♋, ♓} as completely separate sets within universal set U.",Two non-overlapping circles in a rectangle U. Penguin and hedgehog in left circle; Cancer and Pisces symbols in right circle. No shared elements between circles.,"['Clear universal set boundary (rectangle) enclosing all elements', 'Two distinct circles with zero overlap', 'Left circle contains only 🐧 and 🦔', 'Right circle contains only ♋ and ♓', 'No elements in inter-circle space or wrong sets', 'Proper labeling of sets R/S or clear visual distinction']",Symbolic Mathematical,Set Theory,85
"Illustrate set T = {⚛️} as a subset of V = {⚛️, ⟁, ⧖} within universal set containing also {⌘}.","Large rectangle U contains circle V with atom, triangle, hourglass. Smaller circle T (fully inside V) contains only atom symbol. Mandible symbol remains outside both circles in U.","['Clear hierarchy: Universal set (rectangle) > Set V (circle) > Set T (smaller circle)', 'Accurate element placement: ⚛️ in both T and V, ⟁/⧖ only in V, ⌘ exclusively in U', 'Spatial relationships: T fully contained within V, both circles within universal set', 'No extraneous elements or incorrect overlaps']",Symbolic Mathematical,Set Theory,86
"Display Cartesian product of F = {🌑, 🌕} and G = {♩, ♬} as matrix.","2x2 grid. Rows: new moon, full moon. Columns: quarter note, sixteenth notes. Cells show: (🌑,♩), (🌑,♬), (🌕,♩), (🌕,♬). Clear axis labels required.","['Correct matrix dimensions (2 rows × 2 columns)', 'Proper row/column labeling matching original sets', 'Ordered pairs maintain sequence (F element first, G element second)', 'Distinct separation between cells and clear visual organization']",Symbolic Mathematical,Set Theory,87
"Depict union of three sets: W = {⌨️}, X = {🖱️}, Y = {📷} in universal set Z.","Three separate circles (no overlaps) in rectangle Z. Keyboard in W, mouse in X, camera in Y. Union highlight should encompass all three elements without merging circles.","['Three distinct, non-overlapping circles within universal set', 'Single unique element in each respective set', 'Union indicated through unified highlighting/coloring of all three circles', 'Clear spatial separation maintaining set individuality']",Symbolic Mathematical,Set Theory,88
"Show set D = {🌪️, 🌈, ☂️} minus E = {🌈} using Venn diagram shading.","Circle D contains tornado, rainbow, umbrella. Circle E overlaps partially. Only tornado and umbrella in D’s non-overlapping region should be shaded to represent D-E.","['Proper Venn diagram overlap showing shared element (🌈)', ""Correct shading limited to D's exclusive region (🌪️, ☂️)"", 'Clear visual distinction between shaded and unshaded areas', 'All elements positioned in appropriate diagram regions']",Symbolic Mathematical,Set Theory,89
"Visualize symmetric difference between L = {€, ₹} and N = {₹, ₿} using colored zones.","Two overlapping circles. Euro in left-only area, Bitcoin in right-only area. Rupee in intersection should be excluded from highlighted symmetric difference region.","['Distinct coloring of non-overlapping regions in both circles', 'Shared element (₹) visibly unhighlighted in intersection', 'Euro (€) exclusively in left circle, Bitcoin (₿) exclusively in right', 'Clear visual contrast between symmetric difference zones and overlap area']",Symbolic Mathematical,Set Theory,90
"Represent power set of H = {♠, ♥} as nested components.","Main circle contains spade and heart. Three smaller connected circles show subsets: {♠}, {♥}, and empty set. All enclosed within universal set boundary.","['All four subsets (including empty set) are distinctly represented', 'Clear nested hierarchy showing parent-child relationships', 'Proper enclosure within universal set boundary', 'Correct element placement in each subset component', 'Visual distinction between main set and power set elements']",Symbolic Mathematical,Set Theory,91
"Represent the symmetric difference of sets A = {🦁, 🐯} and B = {🐯, 🐆} using a Venn diagram.","Two overlapping circles labeled A and B. A contains 🦁, B contains 🐆. The overlapping region has 🐯. The symmetric difference (A △ B) = {🦁, 🐆} should be highlighted in the non-overlapping parts of A and B.","['Accurate element placement in overlapping/non-overlapping regions', 'Clear visual highlighting of symmetric difference areas', 'Proper labeling of sets A and B', 'Correct identification of common vs unique elements', 'Appropriate Venn diagram structure with intersection']",Symbolic Mathematical,Set Theory,92
"Depict the universal set U = {🌙, ⭐, ☁️, 🌈} and the complement of set C = {🌙, ☁️}.","A large rectangle for U. Inside it, a circle labeled C contains 🌙 and ☁️. The complement C’ = {⭐, 🌈} should be shaded outside the circle but within the rectangle.","['Clear distinction between universal set boundary and subset C', 'Proper shading/coloring of complement region', 'Accurate element distribution between set and complement', 'Correct labeling of both universal set and subset', 'Complete inclusion of all elements in specified regions']",Symbolic Mathematical,Set Theory,93
"Show the Cartesian product of sets X = {⚡, 🌀} and Y = {🌵, 🪨} as ordered pairs.","A 2x2 grid. Rows labeled ⚡ and 🌀, columns labeled 🌵 and 🪨. Cells show (⚡,🌵), (⚡,🪨), (🌀,🌵), (🌀,🪨). Axes are clearly marked.","['Proper grid structure with rows and columns', 'Correct pairing of elements from both sets', 'Clear axis labeling for original sets', 'Complete representation of all possible combinations', 'Consistent ordering in pair representation']",Symbolic Mathematical,Set Theory,94
"Visualize sets A = {x | x is a prime number between 10 and 20} and B = {11, 13, 17, 19} using set-builder and roster notation.","Set A written as {x | 10 < x < 20, x is prime}, and set B explicitly listed as {11,13,17,19}. Both sets should be shown as identical, with notation styles clearly contrasted.","['Accurate representation of both notation styles', 'Clear visual contrast between notations', 'Mathematical equivalence demonstrated through element matching', 'Proper formatting of set-builder conditions', 'Explicit identification of identical set contents']",Symbolic Mathematical,Set Theory,95
"Draw a Venn diagram for disjoint sets P = {🍎, 🥭} and Q = {🥦, 🥕}. Label their union P ∪ Q.","Two non-overlapping circles. P contains 🍎 and 🥭; Q contains 🥦 and 🥕. The union P ∪ Q = {🍎, 🥭, 🥦, 🥕} should be highlighted across both circles.","['Two completely separate circles with **no overlapping regions**.', 'Correct placement of elements: 🍎 and 🥭 **exclusively** in set P; 🥦 and 🥕 **exclusively** in set Q.', 'Visual emphasis (e.g., color/border) on **both circles combined** to represent the union P ∪ Q.', 'Explicit label for P ∪ Q showing all elements {🍎, 🥭, 🥦, 🥕}.', 'Clear distinction between set labels (P/Q) and union label.']",Symbolic Mathematical,Set Theory,96
"Show the intersection of sets M = {Δ, ◊, ○} and N = {◊, ○, ☆}. Highlight M ∩ N.","Two overlapping circles for M and N. M contains Δ, N contains ☆. Overlap region has ◊ and ○. The intersection M ∩ N = {◊, ○} should be shaded or marked distinctly.","['Overlap region between circles **clearly defined**.', 'Elements ◊ and ○ **exclusively in the overlapping area**; Δ in M’s non-overlapping region; ☆ in N’s non-overlapping region.', 'Intersection region (M ∩ N) **visually emphasized** (e.g., shading/color).', 'Label or legend explicitly stating M ∩ N = {◊, ○}.', 'No misplaced elements (e.g., Δ/☆ in the wrong set).']",Symbolic Mathematical,Set Theory,97
"Depict set A = {x | x ∈ ℝ and x ≤ -3} and set B = (-∞, -3] using interval notation.","Set A shown in set-builder notation: {x | x ≤ -3, x ∈ ℝ}. Set B labeled as (-∞, -3]. A number line should visually confirm both sets are identical, extending left from -3 to negative infinity.","['Set A **explicitly written in set-builder notation** with condition x ≤ -3 and x ∈ ℝ.', 'Set B **labeled with interval notation** (-∞, -3].', 'Number line showing **identical coverage** for both sets: a closed circle at -3 extending leftward indefinitely.', 'No gaps or errors in the number line representation (e.g., incorrect endpoint inclusion).', 'Visual/textual confirmation that A and B represent the same set.']",Symbolic Mathematical,Set Theory,98
"Visualize the power set of S = {♣, ♥} as a lattice diagram.","A hierarchical diagram with 4 nodes: ∅ at the bottom, {♣} and {♥} in the middle, and {♣, ♥} at the top. Arrows connect each subset to its supersets.","['**All 4 subsets** displayed: ∅, {♣}, {♥}, {♣, ♥}.', '**Hierarchical structure**: ∅ at the base, single-element sets in the middle layer, full set at the top.', '**Directed arrows** connecting subsets to their immediate supersets (e.g., ∅ → {♣}, ∅ → {♥}, {♣} → {♣, ♥}, {♥} → {♣, ♥}).', 'No extraneous/missing nodes or connections.', 'Clear labels for each subset.']",Symbolic Mathematical,Set Theory,99
"Represent the relation R = {(α, β), (γ, δ), (ε, ζ)} as directed arrows between elements.","Three arrows: α → β, γ → δ, ε → ζ. Elements α, γ, ε are in one set; β, δ, ζ in another. Arrows map from the first set to the second with no overlaps.","['**Two distinct sets** (domain/codomain) with α, γ, ε in one group and β, δ, ζ in the other.', '**Three directed arrows** precisely showing α→β, γ→δ, ε→ζ.', 'No cross-mapping or missing arrows (e.g., α→δ or γ→β).', 'Arrows **do not overlap** confusingly.', 'Clear visual separation between domain and codomain elements.']",Symbolic Mathematical,Set Theory,100
