Prompt,Reference Caption,Assessment Point,Category,Subcategory,id
Illustrate a rectangle with its diagonals drawn and its center marked.,A rectangle with its diagonals and center.,"['The quadrilateral shown must have four right angles and opposite sides of equal length (rectangle properties)', 'Two clear diagonals connecting opposite vertices must be visible', ""Diagonals must intersect exactly at the rectangle's geometric center"", 'The center point should be explicitly marked at the intersection of diagonals', 'Diagonals must maintain equal length throughout the rectangle', 'All corners should show proper angular connections without gaps or overlaps']",Symbolic Mathematical,Spatial Reasoning,75
Show the angle bisector of a given angle in a triangle.,"The angle bisector of a given angle in a triangle, dividing the angle into two equal parts.","['The triangle is clearly defined with a visible angle to bisect.', 'The angle bisector originates from the vertex of the specified angle.', 'The bisector divides the angle into two geometrically equal parts (verifiable by congruent angle markers or symmetry).', 'The bisector extends to the opposite side of the triangle, maintaining proportional division of the side.']",Symbolic Mathematical,Spatial Reasoning,76
Draw a circle with a tangent line and a secant line.,"A circle with a tangent line and a secant line, demonstrating the difference between the two.","['The tangent line touches the circle at exactly one point without intersection.', 'The secant line intersects the circle at two distinct points.', 'Both lines are distinctly identifiable and labeled (either explicitly or through contextual positioning).', 'The perpendicular relationship between the tangent and the radius at the point of contact is implicitly shown.']",Symbolic Mathematical,Spatial Reasoning,77
Illustrate the concept of similarity between two triangles.,"Two triangles that are similar, with corresponding sides and angles labeled to demonstrate their similarity.","['Corresponding angles are marked as equal (e.g., with identical angle arcs).', 'Corresponding sides are proportionally scaled (e.g., through length comparison or ratio labels).', 'Triangles are oriented to maintain similarity transformations (rotation/reflection if applicable).', 'Similarity notation (~) or explanatory labels are present to clarify the relationship.']",Symbolic Mathematical,Spatial Reasoning,78
Show the midpoint of a line segment.,"The midpoint of a line segment, marked by a point exactly halfway between the two endpoints.","['The line segment has clearly defined endpoints.', 'The midpoint is positioned precisely equidistant from both endpoints.', 'The midpoint is distinctly marked (e.g., with a visible dot or annotation).', 'Supplementary markings (e.g., hash marks) demonstrate equal segment division.']",Symbolic Mathematical,Spatial Reasoning,79
Illustrate the concept of congruence between two triangles.,"Two triangles that are congruent, with corresponding sides and angles labeled to demonstrate their congruence.","['Two distinct triangles shown with identical size and shape', 'Corresponding sides explicitly marked as equal (e.g., AB ≅ DE, BC ≅ EF)', 'Corresponding angles explicitly marked as equal (e.g., ∠A ≅ ∠D, ∠B ≅ ∠E)', 'Appropriate congruence notation (e.g., △ABC ≅ △DEF)', 'Visual alignment/positioning demonstrating superimposability']",Symbolic Mathematical,Spatial Reasoning,80
Show the centroid of a triangle.,"The centroid of a triangle, marked by a point that is the intersection of the medians.","['All three medians clearly drawn (lines from vertices to midpoints of opposite sides)', 'Midpoints of each side clearly marked', 'Distinct intersection point of all three medians', 'Centroid positioned at 2/3 distance along each median from vertex', 'Consistent proportional division of medians (2:1 ratio)']",Symbolic Mathematical,Spatial Reasoning,81
Draw a line that is the angle bisector of a given angle in a triangle.,"The angle bisector of a given angle in a triangle, dividing the angle into two equal parts.","['Bisector originates at the vertex of the specified angle', 'Equal angular division shown with arc markings or angle measures', 'Bisector intersecting opposite side proportionally (if extended)', 'Visual balance in divided angle segments', 'Clear distinction between bisector and other triangle elements']",Symbolic Mathematical,Spatial Reasoning,82
Illustrate the concept of orthogonality between two lines.,"Two lines that are orthogonal, or perpendicular, to each other, demonstrating the relationship between the two lines.","['Distinct right angle symbol (∟) at intersection', '90° angle measurement displayed (optional)', 'Lines maintaining perpendicularity regardless of orientation', 'Proper intersection with no gaps or overlaps', 'Consistent perpendicular relationship in any rotation']",Symbolic Mathematical,Spatial Reasoning,83
Show a circle and draw a line that is tangent to it at a point.,A tangent line touching a circle.,"['Single point contact between line and circle', 'Tangent line never enters circle boundary', 'Radius to point of tangency clearly shown', 'Perpendicular relationship between tangent and radius (∟ symbol)', 'Proper proportion between circle size and tangent length']",Symbolic Mathematical,Spatial Reasoning,84
"Illustrate a triangle with its angle bisector for one of the angles, dividing the angle into two equal parts.","The image should show a triangle with one of its angles bisected. The angle bisector divides the angle into two equal parts, and the bisector should be drawn from the vertex of the angle to the opposite side.","['The bisector originates at the vertex of the specified angle.', 'The bisector divides the angle into two equal parts (visually or measurably congruent).', 'The bisector extends accurately to the opposite side of the triangle.', 'Proportionality is maintained (e.g., the bisector aligns with the Angle Bisector Theorem if side ratios are shown).']",Symbolic Mathematical,Spatial Reasoning,85
"Display two triangles where one is congruent to the other, with labeled corresponding sides and angles.","The image should show two triangles that are congruent, meaning they have the same size and shape. Label the corresponding sides and angles to show that they are identical in length and measure.","['All corresponding sides are equal in length and clearly labeled (e.g., with tick marks or symbols).', 'All corresponding angles are equal in measure and distinctly marked (e.g., with arcs or labels).', 'The triangles are congruent regardless of orientation (rotated, reflected, or translated).', 'Labels explicitly match corresponding parts between the two triangles (e.g., side AB corresponds to side DE).']",Symbolic Mathematical,Spatial Reasoning,86
"Illustrate two lines that intersect at a point, labeling the point of intersection.","The image should show two lines intersecting at a single point, which should be clearly labeled as the point of intersection. The lines should cross each other at an angle.","['Two distinct lines intersecting at exactly one point', 'Intersection point clearly labeled/marked', 'Lines extend sufficiently in both directions from intersection', 'Non-parallel, non-perpendicular angular intersection']",Symbolic Mathematical,Spatial Reasoning,87
Draw a line that is perpendicular to a given line at a specific point.,A line perpendicular to the given line at the specified point.,"['Line touches circle at exactly one specified point', 'Tangent appears perpendicular to radius at contact point', 'No intersection with circle beyond the contact point', 'Clear distinction between tangent line and circle boundary']",Symbolic Mathematical,Spatial Reasoning,88
Show a triangle and draw its altitude from one vertex to the opposite side.,The image should show a triangle with an altitude drawn from one vertex to the opposite side. The altitude should be perpendicular to the base and pass through the vertex.,"['All three altitudes drawn from vertices to opposite sides', 'Orthocenter marked at intersection of all altitudes', 'Altitudes shown as perpendicular to opposite sides', 'Position matches triangle type (inside/outside for acute/obtuse)']",Symbolic Mathematical,Spatial Reasoning,89
Draw a circle with a diameter that is twice as long as its radius.,A circle with a diameter twice as long as its radius.,"['Diameter is visually twice the length of radius', ""Both diameter and radius are properly aligned through circle's center"", 'Circle maintains perfect symmetry without distortion', 'Clear visual distinction between diameter line and radius line']",Symbolic Mathematical,Spatial Reasoning,90
Show two parallel lines that are 5 units apart.,"Two parallel lines, 5 units apart.","['Lines maintain constant 5-unit separation throughout their length', 'No convergence/divergence between lines', 'Proper indication of distance measurement between lines', 'Lines extend sufficiently to demonstrate parallelism']",Symbolic Mathematical,Spatial Reasoning,91
Illustrate a triangle with an angle bisector that divides the angle into two equal parts.,A triangle with an angle bisector dividing the angle into two equal parts.,"['Bisector divides angle into two congruent angles', 'Bisector originates from vertex and intersects opposite side', 'Visual cues (arc marks/notations) showing equal angles', 'Proper proportionality in side divisions (Angle Bisector Theorem)']",Symbolic Mathematical,Spatial Reasoning,92
Display a triangle with its medians drawn and highlight the centroid as the intersection point.,A triangle with medians drawn and the centroid marked as the intersection point.,"['The image shows a valid triangle (closed shape with three sides).', 'All three medians are drawn: each connects a vertex to the midpoint of the opposite side.', 'The medians intersect at a single central point (centroid).', 'The centroid is distinctly highlighted (e.g., labeled, colored, or enlarged).', 'Proportional accuracy: medians divide each other in a 2:1 ratio at the centroid.']",Symbolic Mathematical,Spatial Reasoning,93
Illustrate two lines that are perpendicular and intersect at a point.,Two perpendicular lines intersecting at a point.,"['Two lines intersect at exactly one point.', 'The angle between the lines is unambiguously 90 degrees.', 'The intersection point is clearly marked or emphasized.', 'Lines are labeled or styled to indicate infinite length (unless specified as segments).', 'No visual distortions suggesting non-perpendicularity (e.g., slanted angles).']",Symbolic Mathematical,Spatial Reasoning,94
Draw a square with a diagonal that is twice as long as one of its sides.,A square with a diagonal twice as long as one of its sides.,"['The shape is a square (equal sides, right angles).', 'A diagonal connects two opposite vertices.', 'The diagonal’s length is visually twice the length of a side (despite mathematical inconsistency).', 'Side lengths and diagonal are proportionally consistent with the 2:1 ratio.', 'No conflicting elements (e.g., additional diagonals distorting proportions).']",Symbolic Mathematical,Spatial Reasoning,95
Show a rectangle with a diagonal that bisects one of its angles.,A rectangle with a diagonal bisecting one of its angles.,"['The shape is a rectangle (right angles, opposite sides equal).', 'A diagonal splits one corner’s 90-degree angle into two equal 45-degree angles.', 'The bisecting diagonal is drawn from a vertex to the opposite corner.', 'The rectangle is a square (implied requirement for angle bisection).', 'No conflicting properties (e.g., non-right angles or unequal sides).']",Symbolic Mathematical,Spatial Reasoning,96
Draw a circle and a tangent line that touches it.,A tangent line touching a circle.,"['The line touches the circle at exactly one point (point of tangency).', 'The tangent line is perpendicular to the radius at the point of contact.', 'No intersection or crossing beyond the single contact point.']",Symbolic Mathematical,Spatial Reasoning,97
Draw a rectangle with its diagonal and label the midpoints of the sides.,A rectangle with its diagonal and midpoints of the sides labeled.,"['Diagonal connects two opposite vertices without deviation.', 'Midpoints positioned precisely halfway along each side.', 'All four midpoints labeled distinctively from other points.']",Symbolic Mathematical,Spatial Reasoning,98
"Draw a triangle and mark its orthocenter, which is the point where the altitudes intersect.",A triangle with its orthocenter marked as the point where the altitudes intersect.,"['Correct triangular shape with three vertices', 'Accurate representation of altitudes (perpendicular lines from vertices to opposite sides)', 'Precise intersection point of all three altitudes', 'Orthocenter position consistent with triangle type (acute/obtuse/right)', 'Clear visual marking of orthocenter distinct from other centers']",Symbolic Mathematical,Spatial Reasoning,99
"Given three points, determine if they are collinear. Display the points and a line connecting them if they lie on the same straight line.","Three points that are collinear, with a line connecting them.","['Perfect alignment of all three points on a single straight line', 'Straight line extending through all points without deviation', 'Appropriate spacing between collinear points', 'Absence of curvature or angles in connecting line', 'Clear visual connection showing linear relationship']",Symbolic Mathematical,Spatial Reasoning,100
