Prompt,Reference Caption,Assessment Point,Category,Subcategory,id
"In a kitchen, a coffee mug sits to the left of a toaster with a slice of bread partially ejected. A knife rests diagonally across a cutting board in front of the toaster, its tip pointing toward the mug.","The toaster is centered, with the mug placed clearly to its left. The cutting board is positioned directly in front of the toaster, and the knife lies diagonally across it, oriented so its handle is near the toaster and its tip angles toward the mug.",Left/right and front/back relationships with diagonal object orientation and directional pointing.,Compositional,Prescriptive Spatial,84
"A birdbath is centered between two garden benches. A squirrel faces the birdbath from the left bench, while a cat crouches under the right bench, gazing at the squirrel.","The birdbath is equidistant between the two benches. The squirrel is on the left bench, oriented toward the birdbath. The cat is under the right bench, positioned to face the squirrel across the scene.","Centered positioning between objects, on/under placement distinctions, and directional gaze alignment.",Compositional,Prescriptive Spatial,85
"A bookshelf’s top shelf holds a potted plant to the right of a trophy. The middle shelf has three books stacked vertically, and the bottom shelf displays a framed photo leaning against its left edge.","On the top shelf, the plant is distinctly to the trophy’s right. The middle shelf’s books are aligned in a straight vertical stack. The photo on the bottom shelf touches the left shelf edge, tilted as if propped.","Understanding right/left positioning, vertical stacking alignment, and edge contact with tilt",Compositional,Prescriptive Spatial,86
"On a desk, an open laptop faces away from the chair. A smartphone stands vertically to its right, while a notebook lies slightly behind and to the left of the laptop, with a coffee cup on its top right corner.","The laptop screen faces away from the viewer (toward the chair). The smartphone is upright and adjacent to the laptop’s right side. The notebook is placed behind and left of the laptop, with the cup resting precisely on its top right corner.","Recognizing object orientation (facing direction), vertical adjacency, and precise multi-axis positioning (behind+left)",Compositional,Prescriptive Spatial,87
"A blue car faces a parking lot entrance. To its left, a motorcycle faces the opposite direction, and a bicycle leans against a lamppost diagonally behind the car’s right side.","The car faces forward (toward the entrance). The motorcycle is parked left of the car, rotated 180° relative to it. The bicycle is positioned diagonally behind the car’s right rear, touching the lamppost.",Interpreting directional facing (opposite orientation) and diagonal spatial relationships behind an object,Compositional,Prescriptive Spatial,88
"In a child’s room, a teddy bear sits against the bed’s headboard. An open storybook lies on the floor to the bed’s left, and a nightstand to its right holds a lamp shining upward.","The teddy bear is centered on the bed against the headboard. The book is open on the floor, aligned with the bed’s left side. The nightstand is flush with the bed’s right, its lamp angled to illuminate upward.","Evaluating centered positioning, left/right alignment relative to furniture, and directional light orientation",Compositional,Prescriptive Spatial,89
"A picnic basket sits centrally on a blanket, a wine bottle protruding from its left side. A plate of sandwiches is in front of the basket, flanked symmetrically by two apples.","The basket is centered on the blanket, with the wine bottle visibly extending from its left. The plate is directly in front of the basket, and the apples are equidistant from the plate’s left and right edges.","Assessing central placement with lateral extension, frontal positioning, and symmetrical flanking arrangement",Compositional,Prescriptive Spatial,90
"A hammer lies horizontally across a toolbox on a workshop table. To its right, a screwdriver stands upright, and a nail is placed midway between the toolbox and the screwdriver’s base.",The hammer spans the toolbox’s width horizontally. The screwdriver is upright and positioned to the toolbox’s right. The nail is exactly halfway between the toolbox’s right edge and the screwdriver’s base.,"Horizontal alignment across objects, right-side positioning, and precise midpoint placement between two objects.",Compositional,Prescriptive Spatial,91
"Three chairs line a waiting room: the left chair has a jacket draped over its back, the middle one is occupied by a forward-facing person, and the right chair has a suitcase under its front legs.","The left chair’s jacket hangs over the backrest. The middle chair has a person facing forward. The right chair’s suitcase is placed directly under its front legs, aligned with them.","Left-to-right sequential ordering, object placement relative to chair components (backrest/front legs), and directional orientation of human figures.",Compositional,Prescriptive Spatial,92
"A bakery display’s top shelf has a tiered cake flanked by two parallel cupcake rows. The middle shelf holds a cookie tray aligned to the left, and the lower shelf has plates stacked against its right corner.","The cake is centered on the top shelf, with identical cupcake rows on either side. The middle shelf’s cookie tray is shifted fully left. The lower shelf’s plates lean vertically against the right corner.","Vertical shelf hierarchy management, horizontal alignment (centering/flanking/left-right corner placement), and symmetrical vs asymmetrical arrangements.",Compositional,Prescriptive Spatial,93
"On a desk, place a coffee mug to the left of an open laptop facing a window. Position a notebook behind the laptop, aligned with its right edge, and a pencil midway between the mug and laptop without touching either.","The coffee mug is left of the open laptop (screen facing a visible window). The notebook sits directly behind the laptop, its left edge aligned with the laptop’s right edge. The pencil lies centered between the mug and laptop, with clear spacing from both.","Cardinal positioning (left/behind), edge-to-edge alignment, midpoint calculation with collision avoidance, and implicit screen orientation.",Compositional,Prescriptive Spatial,94
"In a garden, center a birdbath between two flower beds. Add a rabbit statue to the birdbath’s left, facing it, and a squirrel figurine on its right, facing away.","The birdbath is equidistant between two flower beds. The rabbit statue is positioned to the birdbath’s immediate left, oriented toward it, while the squirrel is on the right side, turned 180° away.","Centered placement between symmetrical elements, left/right flanking with directional orientation, and 180° rotational positioning.",Compositional,Prescriptive Spatial,95
"Arrange a dining plate centrally. Place a fork to its left, a knife to its right, a spoon above aligned with the plate’s top edge, and a napkin beneath the fork.","The plate is centered. Fork on the left, knife on the right, spoon horizontally centered above the plate’s top rim. The napkin is positioned directly under the fork, not overlapping the plate.",Cardinal directions relative to central object (left/right/above/beneath),Compositional,Prescriptive Spatial,96
"In a parking lot, park a red car left of a blue truck. Position a motorcycle facing away in front of the truck. Lean a bicycle against a pole behind the red car.",Red car (left) and blue truck (right) are parallel. Motorcycle faces backward in front of the truck. Bicycle leans vertically against a pole placed behind the red car’s bumper.,Lateral vehicle positioning (left/right/front/behind) with orientation,Compositional,Prescriptive Spatial,97
"On a kitchen counter, place a blender in the back left corner. Put a cutting board in front of it, a knife horizontally on the board, and a fruit bowl near the counter’s right edge, right of the blender.","Blender occupies the back left corner. Cutting board is centered in front of the blender, knife laid horizontally across it. Fruit bowl is on the counter’s far right edge, no overlap with other items.",Corner placement and front/right alignment in kitchen layout,Compositional,Prescriptive Spatial,98
"In a bathroom, hang a towel on a rack right of the shower. Place a bathmat directly in front of the shower door. Mount a shelf above the toilet with a candle and plant.","Towel rack is adjacent to the shower’s right side. Bathmat is centered in front of the closed shower door. Shelf is mounted on the wall above the toilet tank, holding both candle and plant.",Adjacent positioning (right/front/above) in bathroom fixtures,Compositional,Prescriptive Spatial,99
Set up a round patio table with two chairs opposite each other (12 and 6 o’clock). Open an umbrella through the table’s center hole. Place a drink at the 3 o’clock table edge.,Chairs face each other across the table’s diameter. Umbrella rises vertically through the table’s center. Drink is positioned at the table’s rightmost edge (3 o’clock) without overlapping the chairs.,Clock position alignment and vertical/horizontal relationships,Compositional,Prescriptive Spatial,100
"On a bookshelf, position a potted plant on the top shelf’s left edge. Center a photo frame on the middle shelf. Stack books on the bottom shelf, aligned with the frame’s right side.","Plant is on the top shelf’s far left. Photo frame is centered on the middle shelf. Books are stacked on the bottom shelf, their left edge aligned with the frame’s right edge.","Edge alignment (top shelf left, bottom shelf aligned with frame's right) and vertical positioning across shelves",Compositional,Prescriptive Spatial,101
"In a classroom, center the teacher’s desk at the front. Mount a whiteboard behind it. Place a student desk to the teacher desk’s left, facing it, and a bookshelf parallel to the right wall.","Teacher’s desk is front-center. Whiteboard covers the wall behind it. Student desk is left of the teacher’s desk, angled toward it. Bookshelf runs parallel to the right wall, not touching the teacher’s desk.","Directional relationships (left/behind), object orientation (facing/parallel), and spatial organization in room layouts",Compositional,Prescriptive Spatial,102
"On a nightstand, place an alarm clock at the back. Position a book horizontally in front of the clock. Add a glass of water to the nightstand’s right edge, ahead of the book.","Alarm clock is at the nightstand’s rear. Book lies flat, horizontally centered between the clock and the nightstand’s front edge. Glass is on the far right edge, closer to the front than the book.",Front/back positioning and horizontal vs edge placement with multiple objects on a surface,Compositional,Prescriptive Spatial,103
"A microwave is mounted above a stove, with a coffee mug placed inside it. A spatula leans vertically against the microwave’s slightly open door.","The microwave is positioned directly above the stove. The coffee mug is fully inside the microwave, visible through the partially open door. The spatula stands upright, touching the microwave door’s exterior edge (not inside).","Vertical alignment (above/below), containment (inside/outside), and external object placement relative to appliances",Compositional,Prescriptive Spatial,104
"On the middle shelf of a bookshelf, position a red book to the left of a blue vase. On the shelf above, center a small potted plant aligned directly over the vase.",The red book is placed left of the blue vase on the middle shelf. The plant on the upper shelf is centered horizontally and vertically aligned with the vase below.,Horizontal positioning (left/right) combined with vertical alignment across multiple shelves,Compositional,Prescriptive Spatial,105
Park a bicycle facing east to the right of a park bench. Position a trash can behind the bench at a 45-degree angle relative to the bicycle’s front wheel.,"The bicycle is on the bench’s right side, front wheel pointing east. The trash can is behind the bench, placed such that its center forms a diagonal line with the bicycle’s front wheel.",Relative positioning (right/behind) and angular alignment between objects,Compositional,Prescriptive Spatial,106
"A dining table has a fruit bowl centered on it. Place two identical candles—one slightly to the left of the bowl, the other slightly to the right. Hang a circular mirror on the wall behind, aligned with the bowl’s center.","The candles are symmetrically placed on either side of the bowl. The mirror is centered on the wall, its vertical axis matching the bowl’s center point.",Symmetrical lateral placement (left/right) and vertical alignment with a central object using approximate distance language.,Compositional,Prescriptive Spatial,107
"A monitor is centered on a desk. Position a keyboard just in front of the monitor. Place a desk lamp to the monitor’s left, angled 30 degrees toward the keyboard.","The keyboard is directly in front of the monitor with a clear gap. The lamp is on the left side, tilted so its light direction points toward the keyboard.","Directional placement (front/left) and angular orientation toward specified objects, with natural spacing language.",Compositional,Prescriptive Spatial,108
"A birdbath is centered in a garden. Flanking it on either side are two flower beds—the left bed has sunflowers, the right has tulips. A stone path starts behind the birdbath and curves westward.","The birdbath is the central focal point. Sunflowers are strictly to its left, tulips to its right. The path begins directly behind the birdbath and bends leftward.",Lateral object distinction (left/right) and path orientation relative to a central feature,Compositional,Prescriptive Spatial,109
"In a classroom, position the teacher’s desk facing rows of student desks. Mount a whiteboard behind the teacher’s desk, with a clock to the whiteboard’s right. Place a bookshelf in the rear left corner, touching the door frame.","The teacher’s desk faces forward, whiteboard directly behind it. The clock is on the wall to the whiteboard’s immediate right. The bookshelf is in the back left corner, flush with the door.","Understanding relative positioning (behind, right, left) and corner placement relative to reference objects.",Compositional,Prescriptive Spatial,110
"A coffee table sits between a sofa and TV stand. Arrange a remote control on the table’s left edge, parallel to the sofa. Place a magazine at the table’s right edge, angled 45 degrees toward the TV.","The remote is aligned straight (parallel to the sofa) on the table’s left side. The magazine is on the right edge, tilted diagonally to face the TV.","Interpreting edge-based placement, angular orientation (45°), and parallel alignment relative to objects.",Compositional,Prescriptive Spatial,111
